aX,aY,aZ,gX,gY,gZ
0.242,-0.625,-0.676,-116.211,5.371,-10.986
0.265,-0.619,-0.638,-123.352,4.944,-11.658
0.274,-0.626,-0.591,-129.089,3.845,-15.686
0.269,-0.643,-0.560,-133.179,0.427,-20.813
0.252,-0.648,-0.528,-136.536,-5.737,-23.865
0.234,-0.649,-0.490,-138.184,-13.184,-26.062
0.206,-0.655,-0.469,-138.794,-18.921,-28.381
0.192,-0.655,-0.457,-139.587,-22.278,-28.442
0.190,-0.654,-0.433,-142.151,-22.339,-26.184
0.191,-0.658,-0.407,-146.790,-18.555,-24.048
0.194,-0.664,-0.392,-153.687,-12.878,-21.301
0.215,-0.657,-0.382,-162.537,-6.897,-18.433
0.246,-0.650,-0.352,-173.401,-0.305,-17.334
0.264,-0.644,-0.291,-185.425,6.714,-19.653
0.273,-0.645,-0.236,-196.411,8.728,-23.865
0.268,-0.635,-0.183,-204.651,5.127,-28.442
-0.016,-0.931,2.508,125.305,-54.932,3.357
-0.107,-1.037,2.783,164.368,-73.303,7.202
-0.226,-1.042,2.961,222.778,-73.853,21.790
-0.311,-0.955,2.965,293.640,-61.951,41.443
-0.427,-0.900,2.830,364.136,-35.034,65.125
-0.484,-0.798,2.585,427.551,5.188,100.281
-0.381,-0.620,2.167,481.323,40.100,138.428
-0.268,-0.428,1.650,509.949,67.932,166.748
-0.121,-0.305,1.278,512.512,84.229,176.880
0.006,-0.097,1.025,504.578,82.458,171.387
0.166,0.062,0.787,499.268,54.382,153.564
0.213,0.162,0.630,490.356,20.142,126.221
0.206,0.279,0.518,477.783,-2.808,98.022
0.194,0.406,0.367,464.417,-18.188,79.590
0.180,0.489,0.173,448.792,-25.391,69.519
0.145,0.545,-0.009,429.504,-23.804,67.139
0.180,0.640,-0.205,406.250,-18.799,69.092
0.209,0.674,-0.405,383.179,-11.658,72.083
0.271,0.704,-0.599,360.352,-4.456,74.463
0.309,0.788,-0.820,335.876,3.174,74.463
0.336,0.837,-1.077,312.988,11.353,73.914
0.332,0.952,-1.399,288.452,17.334,74.219
0.304,1.009,-1.705,263.123,21.545,77.087
0.266,1.157,-2.013,230.042,27.039,76.416
0.205,1.241,-2.312,194.336,32.837,79.956
0.148,1.246,-2.564,153.870,39.185,88.135
0.123,1.172,-2.694,104.614,49.622,92.285
0.136,0.962,-2.610,51.697,60.974,93.872
0.200,0.757,-2.315,-2.136,65.002,87.524
0.297,0.485,-1.917,-43.091,57.312,69.336
0.410,0.189,-1.525,-67.993,37.598,45.227
0.470,-0.098,-1.175,-82.825,15.259,17.456
0.491,-0.405,-0.819,-90.881,-3.540,-11.780
0.465,-0.662,-0.454,-93.323,-13.184,-34.485
0.407,-0.848,-0.172,-86.731,-14.526,-45.837
0.335,-0.993,-0.050,-70.374,-14.404,-45.044
0.281,-1.055,-0.069,-49.072,-13.550,-35.278
0.258,-1.057,-0.176,-29.846,-7.324,-20.935
0.252,-0.996,-0.333,-15.381,-0.122,-6.897
0.301,-0.906,-0.491,-5.615,3.967,3.906
0.335,-0.786,-0.635,0.244,3.784,7.935
0.342,-0.689,-0.769,4.150,0.366,4.578
0.357,-0.610,-0.892,4.700,-5.188,-1.526
0.368,-0.544,-0.970,1.038,-11.536,-6.958
0.394,-0.520,-0.981,-5.615,-14.404,-12.573
0.378,-0.510,-0.900,-14.465,-13.733,-17.944
0.363,-0.513,-0.815,-20.386,-12.878,-19.897
0.377,-0.553,-0.746,-21.545,-13.428,-17.822
0.396,-0.606,-0.687,-21.606,-11.658,-13.428
0.390,-0.641,-0.640,-21.667,-8.606,-10.132
0.392,-0.669,-0.613,-19.958,-6.714,-6.836
0.411,-0.681,-0.606,-17.761,-4.517,-2.686
0.427,-0.669,-0.632,-16.418,-2.197,-0.549
0.440,-0.653,-0.678,-16.052,-0.488,-3.113
0.434,-0.631,-0.727,-17.700,-1.160,-7.751
0.412,-0.616,-0.781,-20.752,-4.456,-12.939
0.415,-0.597,-0.807,-26.245,-8.362,-18.616
0.400,-0.545,-0.818,-32.654,-10.681,-23.499
0.361,-0.560,-0.799,-37.842,-10.681,-26.550
0.316,-0.559,-0.762,-41.992,-10.254,-29.114
0.274,-0.578,-0.704,-44.250,-9.277,-28.381
0.257,-0.584,-0.638,-44.006,-5.554,-23.926
0.250,-0.633,-0.606,-37.842,-0.122,-17.517
0.253,-0.668,-0.617,-31.311,2.563,-11.841
0.257,-0.684,-0.649,-26.855,2.991,-5.615
0.274,-0.683,-0.699,-25.879,3.845,-0.183
0.302,-0.664,-0.750,-29.175,6.531,2.869
0.313,-0.637,-0.785,-34.668,8.545,2.441
0.312,-0.614,-0.814,-40.283,8.057,0.122
0.295,-0.583,-0.841,-45.837,5.127,-2.747
0.284,-0.566,-0.878,-51.147,2.014,-5.310
0.307,-0.536,-0.895,-59.631,0.549,-8.240
0.287,-0.503,-0.875,-72.388,0.793,-13.428
0.302,-0.528,-0.837,-77.026,-0.916,-16.296
0.312,-0.535,-0.802,-81.543,-6.775,-20.203
0.313,-0.546,-0.759,-86.243,-12.390,-24.597
0.305,-0.571,-0.722,-89.417,-15.076,-27.527
0.286,-0.594,-0.694,-92.285,-15.686,-29.297
0.270,-0.606,-0.691,-95.154,-14.832,-29.114
0.265,-0.608,-0.699,-98.755,-13.977,-26.855
0.251,-0.604,-0.710,-103.394,-12.451,-25.085
0.247,-0.591,-0.739,-108.948,-10.742,-23.865
0.251,-0.574,-0.764,-117.065,-8.057,-22.583
0.248,-0.554,-0.756,-127.625,-3.113,-21.973
0.248,-0.534,-0.719,-138.916,0.793,-21.851
0.258,-0.526,-0.697,-149.109,2.258,-22.949
0.258,-0.510,-0.653,-157.471,0.793,-25.391
0.250,-0.505,-0.596,-163.635,-2.380,-30.457
0.228,-0.518,-0.557,-166.443,-8.606,-35.217
0.209,-0.527,-0.529,-168.640,-16.846,-37.231
0.186,-0.525,-0.498,-171.997,-23.132,-37.109
0.163,-0.519,-0.463,-176.025,-26.428,-36.194
0.150,-0.513,-0.430,-180.664,-26.001,-34.119
0.145,-0.500,-0.403,-187.195,-22.461,-30.884
0.165,-0.497,-0.377,-195.435,-16.296,-27.893
0.193,-0.501,-0.314,-207.397,-8.667,-25.635
0.221,-0.495,-0.228,-222.839,-1.770,-24.780
0.255,-0.490,-0.144,-236.389,3.235,-26.184
0.271,-0.488,-0.059,-246.582,5.188,-29.907
0.262,-0.473,0.052,-252.930,3.845,-34.729
0.017,-0.873,2.349,115.662,-45.593,0.000
-0.041,-0.865,2.401,157.043,-54.932,5.676
-0.103,-0.845,2.396,200.806,-50.903,16.052
-0.159,-0.836,2.399,238.464,-32.654,27.527
-0.203,-0.805,2.376,274.414,-6.836,40.161
-0.185,-0.698,2.279,312.805,16.357,55.115
-0.179,-0.629,2.152,351.868,32.837,69.397
-0.143,-0.516,1.974,387.390,42.297,76.599
-0.121,-0.321,1.743,420.715,42.664,83.069
-0.152,-0.129,1.502,448.364,36.926,88.135
-0.171,0.042,1.272,473.877,32.898,93.750
-0.166,0.231,1.052,495.178,32.715,101.074
-0.132,0.370,0.865,511.230,32.837,108.459
-0.151,0.531,0.617,521.179,28.687,111.938
-0.123,0.660,0.248,527.283,18.677,114.685
-0.071,0.674,-0.098,516.296,12.817,118.408
-0.030,0.665,-0.302,485.779,22.095,117.493
0.015,0.741,-0.465,450.745,33.936,114.197
0.086,0.818,-0.640,422.729,34.546,111.145
0.139,0.920,-0.889,402.771,29.236,106.750
0.120,1.021,-1.186,384.094,21.729,104.431
0.065,1.200,-1.569,362.488,18.372,105.835
0.039,1.350,-2.005,336.304,20.996,112.000
-0.011,1.501,-2.431,299.744,26.550,120.361
-0.031,1.630,-2.808,250.854,27.893,123.474
0.049,1.642,-3.051,195.984,27.832,123.352
0.177,1.525,-3.138,133.301,24.719,114.807
0.338,1.200,-3.008,63.965,17.944,89.722
0.454,0.855,-2.569,-8.362,11.169,51.575
0.462,0.548,-1.963,-72.205,3.113,13.000
0.437,0.204,-1.374,-110.291,-3.357,-16.541
0.470,-0.219,-0.861,-124.268,-7.446,-39.734
0.500,-0.550,-0.426,-126.709,-16.479,-56.274
0.489,-0.800,-0.099,-118.713,-23.621,-64.880
0.437,-0.981,0.073,-98.938,-27.893,-69.641
0.366,-1.097,0.081,-71.533,-32.959,-68.115
0.296,-1.120,-0.022,-45.837,-34.363,-60.852
0.236,-1.079,-0.194,-25.818,-28.992,-49.622
0.219,-0.996,-0.379,-12.451,-21.729,-37.537
0.204,-0.887,-0.554,-4.639,-15.015,-28.564
0.197,-0.780,-0.712,-0.122,-10.437,-22.644
0.223,-0.688,-0.835,1.709,-9.949,-18.494
0.250,-0.625,-0.913,0.244,-11.230,-16.968
0.275,-0.582,-0.960,-3.845,-13.123,-18.860
0.308,-0.573,-0.985,-9.888,-18.433,-20.996
0.356,-0.586,-0.936,-19.409,-21.667,-22.766
0.376,-0.586,-0.827,-30.945,-18.188,-24.658
0.377,-0.612,-0.725,-36.438,-12.634,-26.062
0.374,-0.639,-0.655,-35.828,-11.414,-23.926
0.378,-0.658,-0.628,-32.227,-11.230,-19.836
0.385,-0.661,-0.628,-28.687,-11.047,-16.296
0.374,-0.664,-0.646,-26.184,-10.132,-15.442
0.355,-0.656,-0.676,-25.208,-9.216,-15.747
0.353,-0.632,-0.712,-26.123,-8.911,-14.893
0.371,-0.613,-0.753,-29.419,-5.920,-15.381
0.372,-0.609,-0.779,-34.546,-2.319,-18.005
0.351,-0.595,-0.792,-41.748,-0.732,-20.874
0.339,-0.566,-0.787,-47.791,-3.174,-23.193
0.317,-0.558,-0.777,-51.880,-5.737,-25.269
0.284,-0.555,-0.761,-54.749,-6.287,-26.855
0.253,-0.564,-0.765,-55.847,-5.371,-26.794
0.242,-0.573,-0.789,-56.824,-4.150,-23.621
0.257,-0.594,-0.811,-60.181,-1.526,-19.165
0.248,-0.629,-0.791,-66.956,3.967,-16.479
0.258,-0.598,-0.772,-74.829,9.644,-16.663
0.249,-0.619,-0.754,-78.186,11.536,-14.771
0.255,-0.610,-0.751,-80.627,9.277,-12.695
0.249,-0.594,-0.758,-83.008,5.798,-13.550
0.225,-0.584,-0.775,-84.839,3.113,-15.381
0.206,-0.574,-0.803,-87.524,0.793,-16.052
0.181,-0.561,-0.838,-91.919,-0.610,-14.893
0.195,-0.536,-0.891,-99.670,-0.183,-13.062
0.200,-0.512,-0.906,-114.014,4.333,-13.000
0.201,-0.521,-0.870,-128.357,13.611,-14.282
0.212,-0.522,-0.814,-140.686,15.503,-17.517
0.223,-0.531,-0.751,-150.146,9.888,-19.836
0.241,-0.550,-0.692,-157.288,0.854,-22.461
0.239,-0.560,-0.623,-163.574,-6.836,-27.222
0.221,-0.577,-0.561,-167.542,-13.550,-32.104
0.201,-0.593,-0.523,-169.189,-19.287,-35.400
0.188,-0.595,-0.514,-171.143,-23.499,-36.499
0.166,-0.598,-0.514,-175.842,-23.987,-36.560
0.158,-0.585,-0.497,-183.777,-18.982,-34.668
0.160,-0.560,-0.477,-193.542,-9.644,-31.799
0.184,-0.551,-0.446,-203.979,0.549,-29.602
0.200,-0.542,-0.368,-216.614,8.789,-29.236
0.214,-0.536,-0.298,-227.722,11.780,-30.884
0.235,-0.533,-0.244,-235.779,8.545,-33.142
0.236,-0.525,-0.161,-242.310,2.808,-37.476
0.222,-0.530,-0.077,-246.948,-4.395,-43.091
0.208,-0.533,0.009,-248.962,-15.076,-47.913
0.187,-0.531,0.109,-247.986,-25.635,-51.453
0.155,-0.542,0.206,-243.530,-30.762,-54.321
0.120,-0.552,0.272,-236.877,-30.151,-53.467
0.115,-0.545,0.323,-229.370,-22.644,-48.157
0.122,-0.534,0.380,-224.487,-8.606,-42.603
0.143,-0.533,0.430,-223.816,6.104,-37.109
0.185,-0.514,0.435,-225.037,17.944,-32.898
0.239,-0.489,0.486,-231.628,27.527,-34.241
0.238,-0.490,0.623,-246.155,32.898,-41.626
-0.202,-0.845,2.543,186.340,-78.430,2.258
-0.297,-0.884,2.651,235.168,-91.553,6.165
-0.424,-0.821,2.671,288.269,-90.088,17.456
-0.495,-0.822,2.502,347.595,-74.402,38.574
-0.492,-0.749,2.247,398.071,-48.340,68.176
-0.398,-0.593,1.941,431.396,-28.564,97.961
-0.310,-0.471,1.607,453.552,-11.292,120.361
-0.199,-0.359,1.305,463.318,6.775,132.690
-0.118,-0.185,1.106,460.815,18.372,138.672
-0.036,-0.007,0.945,459.412,19.836,140.991
0.053,0.149,0.780,464.722,11.658,142.029
0.148,0.272,0.575,468.445,0.183,141.174
0.229,0.326,0.336,462.646,-7.080,136.597
0.279,0.415,0.149,443.115,-6.592,125.977
0.308,0.451,-0.022,421.875,-2.625,116.760
0.349,0.468,-0.164,400.696,-1.160,106.079
0.368,0.464,-0.261,380.249,-2.197,95.459
0.339,0.508,-0.380,362.915,-3.174,86.731
0.305,0.575,-0.581,351.746,-3.296,82.458
0.260,0.646,-0.862,343.567,-2.319,83.801
0.216,0.744,-1.164,330.872,2.869,90.881
0.123,0.855,-1.533,311.096,18.860,98.145
0.085,0.997,-1.886,280.640,36.743,108.032
0.047,1.111,-2.214,243.958,57.739,123.047
0.023,1.135,-2.494,200.500,75.256,133.362
0.048,1.188,-2.651,148.437,81.238,135.010
0.123,1.099,-2.671,97.534,77.698,127.563
0.213,0.897,-2.558,49.438,63.599,111.938
0.318,0.648,-2.273,0.305,45.776,83.923
0.369,0.358,-1.868,-42.114,28.931,48.767
0.410,0.076,-1.459,-73.853,10.742,16.418
0.420,-0.210,-1.008,-92.651,-4.639,-7.935
0.363,-0.471,-0.599,-99.976,-10.864,-24.719
0.337,-0.726,-0.313,-91.797,-11.169,-33.081
0.318,-0.889,-0.138,-76.050,-13.672,-28.076
0.318,-0.980,-0.093,-56.946,-12.329,-16.785
0.343,-1.009,-0.163,-37.292,-7.019,-8.362
0.363,-0.992,-0.295,-20.691,-3.784,-2.869
0.371,-0.923,-0.437,-9.644,-2.991,1.709
0.382,-0.823,-0.554,-2.869,-3.357,2.441
0.375,-0.717,-0.678,2.380,-4.822,-1.282
0.354,-0.646,-0.815,6.836,-8.484,-8.057
0.349,-0.573,-0.932,7.263,-15.137,-13.062
0.355,-0.542,-0.988,1.953,-20.020,-15.991
0.346,-0.537,-0.925,-6.958,-19.653,-18.250
0.330,-0.517,-0.821,-14.771,-12.939,-20.386
0.320,-0.567,-0.786,-14.709,-8.545,-19.104
0.311,-0.590,-0.781,-13.977,-7.874,-13.245
0.313,-0.606,-0.782,-15.564,-5.432,-6.958
0.347,-0.645,-0.757,-18.860,-1.038,-1.953
0.379,-0.653,-0.717,-24.658,3.601,1.282
0.397,-0.653,-0.688,-29.053,5.920,-0.549
0.380,-0.668,-0.701,-31.433,4.150,-4.211
0.362,-0.653,-0.731,-33.569,-0.671,-6.165
0.318,-0.631,-0.780,-37.415,-3.967,-6.531
0.292,-0.622,-0.793,-43.274,-4.395,-4.822
0.310,-0.563,-0.628,-51.270,0.061,-2.258
0.299,-0.567,-0.523,-48.157,12.634,-7.507
0.275,-0.636,-0.554,-31.494,12.451,-13.916
0.263,-0.663,-0.629,-16.113,-5.981,-9.460
0.273,-0.700,-0.691,-10.193,-13.000,-5.676
0.263,-0.743,-0.710,-12.146,-9.155,-3.601
0.285,-0.703,-0.695,-18.433,-3.723,-0.671
0.301,-0.704,-0.680,-23.071,3.052,1.526
0.316,-0.712,-0.679,-25.818,7.385,2.686
0.325,-0.713,-0.677,-27.649,7.202,1.892
0.325,-0.698,-0.689,-29.480,4.517,0.305
0.327,-0.687,-0.702,-30.884,0.916,-2.258
0.323,-0.679,-0.687,-32.837,-1.221,-4.883
0.311,-0.677,-0.680,-34.302,-2.380,-7.019
0.293,-0.667,-0.683,-34.180,-4.700,-7.874
0.291,-0.677,-0.682,-33.325,-6.714,-7.080
0.272,-0.652,-0.664,-33.447,-6.226,-5.615
0.264,-0.617,-0.670,-33.203,-4.333,-5.920
0.275,-0.646,-0.710,-28.381,-2.747,-4.944
0.284,-0.645,-0.751,-27.222,-2.014,-2.747
0.287,-0.667,-0.794,-31.311,-0.549,-2.686
0.314,-0.596,-0.828,-39.490,1.709,-3.479
0.297,-0.583,-0.849,-48.157,5.127,-4.639
0.297,-0.571,-0.850,-54.749,7.019,-7.629
0.283,-0.574,-0.872,-60.486,7.385,-9.338
0.281,-0.538,-0.880,-66.956,3.296,-10.803
0.250,-0.499,-0.876,-74.463,-2.625,-12.329
0.239,-0.509,-0.881,-79.041,-5.798,-14.832
0.228,-0.490,-0.909,-82.642,-7.324,-14.404
0.218,-0.479,-0.897,-89.355,-8.850,-11.475
0.246,-0.498,-0.894,-98.694,-8.240,-9.277
0.256,-0.527,-0.874,-110.046,-6.714,-9.155
0.264,-0.531,-0.844,-121.826,-5.859,-7.935
0.290,-0.527,-0.814,-135.010,-4.944,-8.789
0.290,-0.507,-0.767,-147.949,-5.493,-11.780
0.287,-0.532,-0.713,-157.410,-4.822,-16.907
0.288,-0.536,-0.659,-165.833,-4.517,-23.804
0.268,-0.510,-0.604,-171.875,-6.836,-29.541
0.230,-0.528,-0.573,-175.415,-9.949,-34.302
0.216,-0.511,-0.545,-178.101,-14.465,-37.598
0.186,-0.495,-0.487,-182.068,-18.860,-37.720
0.173,-0.518,-0.433,-184.448,-20.752,-36.743
0.174,-0.531,-0.390,-187.195,-22.644,-35.400
0.184,-0.541,-0.334,-191.284,-23.071,-32.715
-0.193,-0.753,2.217,158.386,-54.199,22.827
-0.227,-0.818,2.154,203.491,-48.828,34.424
-0.226,-0.803,2.073,235.107,-38.452,36.072
-0.285,-0.737,2.048,258.423,-29.663,38.269
-0.295,-0.705,1.995,287.048,-25.269,43.884
-0.306,-0.708,1.925,321.655,-28.992,56.641
-0.290,-0.612,1.833,349.182,-36.743,69.031
-0.246,-0.457,1.772,376.587,-44.434,79.224
-0.216,-0.321,1.705,407.654,-48.035,89.722
-0.202,-0.182,1.565,440.613,-48.950,99.731
-0.197,-0.078,1.330,474.365,-44.495,114.441
-0.124,0.084,1.033,496.826,-33.875,133.850
-0.033,0.254,0.763,503.235,-18.066,151.978
0.068,0.387,0.477,501.709,3.357,162.720
0.146,0.466,0.197,492.920,23.315,166.199
0.231,0.564,-0.050,477.661,35.522,163.513
0.330,0.641,-0.275,457.520,34.058,154.541
0.374,0.678,-0.507,436.951,21.301,142.151
0.376,0.694,-0.723,411.255,8.972,126.343
0.375,0.724,-0.896,381.836,2.502,115.051
0.303,0.770,-1.050,353.271,4.639,114.624
0.234,0.833,-1.281,328.003,15.015,119.385
0.157,0.904,-1.543,301.758,28.198,127.258
0.071,1.008,-1.875,271.484,44.556,137.634
0.016,1.061,-2.194,235.291,61.096,147.339
-0.016,1.108,-2.490,189.331,74.219,154.297
0.024,1.086,-2.679,134.094,79.834,155.334
0.097,0.995,-2.696,74.402,80.261,148.621
0.239,0.849,-2.508,14.893,74.280,127.930
0.310,0.682,-2.192,-34.424,55.542,90.210
0.354,0.450,-1.866,-67.505,24.292,44.312
0.373,0.237,-1.545,-89.905,-5.249,4.028
0.391,-0.002,-1.233,-104.736,-24.719,-27.588
0.408,-0.239,-0.944,-114.380,-34.241,-50.537
0.427,-0.453,-0.683,-120.056,-38.513,-65.491
0.453,-0.641,-0.471,-120.361,-41.626,-74.341
0.425,-0.747,-0.308,-117.798,-44.739,-79.651
0.366,-0.809,-0.231,-108.337,-45.227,-81.238
0.314,-0.869,-0.238,-92.896,-45.044,-79.041
0.255,-0.908,-0.300,-77.515,-42.236,-69.824
0.232,-0.893,-0.364,-67.200,-35.706,-57.007
0.213,-0.886,-0.445,-59.509,-24.963,-46.753
0.213,-0.878,-0.517,-54.321,-15.747,-37.415
0.257,-0.862,-0.567,-52.429,-10.620,-27.771
0.318,-0.840,-0.613,-53.650,-7.019,-22.400
0.333,-0.842,-0.639,-56.885,-4.395,-24.780
0.322,-0.839,-0.644,-61.768,-4.822,-30.396
0.305,-0.826,-0.634,-66.528,-8.850,-34.119
0.317,-0.820,-0.598,-70.496,-12.573,-35.217
0.337,-0.815,-0.488,-74.036,-15.259,-37.842
0.332,-0.819,-0.388,-71.594,-15.808,-46.082
0.290,-0.857,-0.365,-61.279,-20.569,-52.490
0.247,-0.860,-0.371,-48.401,-31.006,-50.415
0.220,-0.862,-0.408,-38.025,-36.133,-44.006
0.206,-0.888,-0.424,-32.043,-31.616,-34.729
0.190,-0.885,-0.402,-31.921,-21.240,-23.804
0.212,-0.884,-0.371,-32.837,-8.301,-13.977
0.227,-0.891,-0.357,-31.555,5.005,-7.080
0.223,-0.897,-0.366,-28.870,15.625,-2.014
0.214,-0.883,-0.386,-25.146,20.752,4.761
0.209,-0.864,-0.420,-20.935,22.400,11.658
0.234,-0.854,-0.423,-17.639,24.475,17.029
0.269,-0.852,-0.385,-14.587,25.940,18.311
0.282,-0.871,-0.400,-9.155,22.827,14.465
0.288,-0.876,-0.426,-2.686,11.292,10.132
0.277,-0.883,-0.457,2.075,-0.671,7.080
0.258,-0.892,-0.487,3.784,-6.470,4.456
0.234,-0.888,-0.492,2.014,-6.653,3.357
0.217,-0.898,-0.484,-0.732,-3.967,5.310
0.230,-0.838,-0.490,-3.296,-0.610,8.423
0.229,-0.846,-0.503,-4.822,2.991,9.338
0.224,-0.863,-0.530,-3.540,5.676,10.559
0.222,-0.840,-0.552,-5.859,6.714,12.573
0.239,-0.825,-0.567,-8.667,8.606,16.479
0.267,-0.767,-0.560,-11.841,10.803,19.653
0.293,-0.773,-0.576,-12.268,14.038,15.381
0.309,-0.740,-0.607,-11.963,13.977,8.484
0.322,-0.742,-0.633,-12.756,8.789,3.723
0.327,-0.725,-0.650,-14.099,3.113,0.854
0.314,-0.725,-0.656,-16.418,-0.244,-3.906
0.306,-0.731,-0.665,-19.165,-2.319,-8.606
0.301,-0.731,-0.675,-23.682,-3.418,-11.414
0.292,-0.724,-0.706,-29.907,-1.953,-13.245
0.279,-0.732,-0.716,-37.659,0.610,-15.015
0.264,-0.724,-0.711,-46.875,4.211,-16.296
0.257,-0.714,-0.693,-54.993,6.897,-15.808
0.259,-0.703,-0.658,-60.303,6.714,-15.381
0.250,-0.664,-0.658,-63.232,4.700,-17.029
0.223,-0.652,-0.699,-61.890,3.723,-17.151
0.224,-0.643,-0.747,-63.477,2.625,-17.090
0.211,-0.641,-0.771,-68.481,4.456,-17.639
0.196,-0.636,-0.779,-76.111,5.066,-17.029
0.181,-0.648,-0.776,-85.083,4.395,-15.869
0.189,-0.600,-0.770,-95.642,3.845,-15.625
0.178,-0.621,-0.753,-103.271,3.723,-14.893
0.189,-0.619,-0.736,-112.183,2.869,-15.198
0.198,-0.607,-0.702,-122.009,1.465,-16.479
0.205,-0.601,-0.649,-130.249,-0.488,-18.494
0.206,-0.613,-0.599,-136.963,-2.502,-22.034
0.205,-0.621,-0.560,-143.433,-5.310,-24.536
-0.211,-0.721,2.204,115.479,-32.715,13.977
-0.239,-0.757,2.320,142.334,-37.170,18.005
-0.290,-0.816,2.377,176.575,-45.410,21.240
-0.364,-0.796,2.420,211.914,-53.772,26.123
-0.418,-0.745,2.422,251.099,-58.594,34.363
-0.464,-0.676,2.435,292.664,-62.012,47.729
-0.468,-0.618,2.423,340.332,-59.998,63.538
-0.522,-0.484,2.315,392.029,-54.443,82.764
-0.474,-0.266,2.034,446.533,-51.208,107.910
-0.320,-0.050,1.623,491.943,-44.495,135.559
-0.241,0.068,1.221,511.169,-28.015,149.841
-0.142,0.183,0.865,509.827,-7.141,153.992
0.020,0.330,0.637,500.366,5.249,158.630
0.134,0.454,0.462,490.051,10.742,156.982
0.220,0.560,0.252,482.178,5.676,150.452
0.328,0.669,0.011,471.497,-4.150,145.996
0.397,0.729,-0.191,454.468,-9.033,139.771
0.424,0.770,-0.398,432.129,-9.277,128.845
0.464,0.766,-0.581,407.166,-10.681,118.530
0.438,0.758,-0.756,380.371,-7.690,111.633
0.377,0.769,-0.928,353.271,0.122,107.117
0.318,0.774,-1.132,328.674,12.146,111.023
0.265,0.815,-1.400,303.955,31.372,119.629
0.188,0.830,-1.678,277.649,54.626,134.705
0.201,0.885,-1.981,242.432,76.416,148.804
0.235,0.971,-2.235,201.294,89.722,158.936
0.259,1.013,-2.468,160.400,94.238,155.518
0.251,0.922,-2.626,119.019,84.534,137.085
0.246,0.759,-2.576,72.205,66.528,117.310
0.214,0.592,-2.354,21.729,56.702,93.811
0.214,0.381,-2.019,-20.142,46.387,69.153
0.239,0.148,-1.631,-51.453,34.058,47.852
0.313,-0.058,-1.259,-71.167,23.743,29.175
0.360,-0.305,-0.950,-77.759,13.184,10.864
0.420,-0.569,-0.676,-77.698,-0.427,-3.784
0.475,-0.758,-0.429,-77.026,-10.193,-16.907
0.466,-0.910,-0.210,-72.937,-12.878,-26.794
0.410,-0.985,-0.088,-62.744,-12.390,-29.053
0.359,-0.996,-0.068,-44.922,-13.000,-25.146
0.309,-0.995,-0.163,-22.095,-10.010,-18.311
0.281,-0.946,-0.331,-2.930,-6.409,-10.254
0.284,-0.871,-0.514,8.850,-4.517,-2.930
0.288,-0.775,-0.671,14.709,-3.601,1.099
0.287,-0.676,-0.804,15.381,-3.906,1.282
0.315,-0.595,-0.898,12.878,-6.531,0.000
0.355,-0.547,-0.950,8.057,-9.094,-2.747
0.398,-0.549,-0.958,2.380,-10.742,-6.042
0.424,-0.557,-0.916,-4.944,-11.963,-10.376
0.435,-0.558,-0.833,-12.878,-12.512,-13.916
0.422,-0.584,-0.756,-18.188,-12.207,-14.954
0.405,-0.618,-0.688,-20.264,-10.559,-14.038
0.379,-0.646,-0.651,-20.020,-6.470,-11.658
0.364,-0.668,-0.640,-18.860,-2.136,-7.446
0.359,-0.673,-0.630,-18.555,1.587,-3.540
0.356,-0.667,-0.630,-18.555,4.333,-1.587
0.353,-0.657,-0.642,-17.395,5.554,-2.014
0.353,-0.638,-0.674,-15.564,3.418,-3.845
0.357,-0.621,-0.719,-14.587,-1.038,-5.981
0.362,-0.610,-0.754,-15.625,-4.700,-7.874
0.377,-0.624,-0.794,-18.616,-6.531,-10.925
0.403,-0.588,-0.801,-24.841,-8.423,-15.076
0.399,-0.601,-0.785,-30.212,-7.324,-18.738
0.377,-0.614,-0.760,-34.485,-6.226,-23.499
0.340,-0.611,-0.723,-38.208,-6.226,-25.696
0.305,-0.627,-0.675,-39.001,-5.676,-24.475
0.282,-0.667,-0.645,-38.452,-2.014,-20.691
0.269,-0.684,-0.635,-36.499,2.258,-14.587
0.256,-0.692,-0.637,-34.058,4.028,-8.789
0.247,-0.698,-0.650,-32.043,5.188,-3.784
0.272,-0.701,-0.672,-30.945,6.287,1.709
0.308,-0.654,-0.705,-31.494,6.287,4.150
0.319,-0.637,-0.746,-33.630,5.249,0.488
0.316,-0.665,-0.789,-34.424,3.418,-4.517
0.302,-0.651,-0.817,-39.978,-0.732,-8.972
0.287,-0.667,-0.829,-47.058,-4.456,-11.597
0.317,-0.602,-0.829,-57.129,-7.202,-14.343
0.306,-0.592,-0.795,-66.101,-7.690,-21.362
0.285,-0.624,-0.760,-69.214,-9.277,-28.748
0.252,-0.626,-0.733,-71.167,-14.526,-33.508
0.236,-0.611,-0.701,-72.388,-20.020,-35.278
0.203,-0.611,-0.674,-70.251,-22.095,-34.668
0.159,-0.626,-0.685,-66.895,-19.592,-31.799
0.138,-0.617,-0.725,-64.575,-15.869,-24.658
0.150,-0.619,-0.765,-66.040,-10.559,-15.503
0.165,-0.629,-0.770,-71.899,-2.319,-7.935
0.186,-0.625,-0.765,-80.200,5.432,-2.625
0.227,-0.619,-0.762,-88.501,9.827,0.122
0.252,-0.616,-0.742,-97.107,11.536,0.061
0.269,-0.617,-0.724,-105.225,10.498,-2.197
0.289,-0.609,-0.717,-112.244,5.127,-5.981
