aX,aY,aZ,gX,gY,gZ
0.022,0.255,0.901,5.188,4.883,39.612
0.002,0.268,0.950,9.949,2.258,37.903
-0.001,0.290,0.961,15.076,-0.916,33.997
-0.016,0.349,0.969,19.348,-2.808,29.114
-0.023,0.380,0.973,24.902,-2.991,23.499
-0.053,0.385,0.947,29.907,-5.615,17.822
-0.109,0.352,0.930,31.616,-11.536,14.465
-0.188,0.309,0.927,30.701,-19.714,14.832
-0.283,0.257,0.920,29.968,-29.846,18.738
-0.354,0.227,0.906,29.785,-40.466,24.414
-0.396,0.235,0.885,32.166,-47.668,29.907
-0.412,0.243,0.860,36.072,-49.561,33.081
-0.415,0.228,0.836,38.025,-48.523,34.119
-0.416,0.244,0.811,38.269,-46.265,31.982
-0.427,0.248,0.798,37.659,-38.940,29.785
-0.438,0.246,0.812,34.668,-29.114,26.550
-0.432,0.213,0.831,31.921,-17.517,23.743
-0.403,0.201,0.841,29.846,-7.446,21.973
-0.373,0.213,0.853,28.198,0.122,19.104
-0.353,0.225,0.897,25.635,5.615,15.442
-0.306,0.226,0.932,25.024,10.315,11.230
-0.269,0.218,0.955,26.001,14.221,9.521
-0.253,0.236,0.961,27.405,14.648,10.071
-0.260,0.265,0.986,29.541,13.733,8.850
-0.246,0.297,0.991,30.396,12.451,7.141
-0.213,0.290,0.988,26.794,9.705,7.935
-0.196,0.254,0.987,19.531,5.493,9.827
-0.197,0.251,0.983,13.672,-1.709,13.428
-0.200,0.229,0.979,9.399,-9.155,14.160
-0.195,0.220,0.969,4.639,-15.320,11.536
-0.207,0.212,0.960,0.977,-18.982,12.268
-0.216,0.212,0.950,-0.854,-19.836,11.963
-0.225,0.219,0.956,-1.465,-18.127,9.583
-0.227,0.238,0.975,0.427,-13.550,6.836
-0.213,0.270,0.996,4.395,-7.324,5.005
-0.223,0.249,1.020,9.949,-0.977,2.686
-0.241,0.336,1.043,18.372,5.432,1.038
-0.237,0.389,1.041,25.818,10.986,-0.488
-0.215,0.363,1.028,24.170,14.160,-1.648
-0.222,0.309,1.010,21.667,13.489,1.343
-0.228,0.305,0.990,19.714,7.996,4.578
-0.235,0.288,0.967,15.259,0.183,6.775
-0.252,0.263,0.954,8.423,-6.775,11.536
-0.271,0.252,0.948,3.418,-12.207,17.029
-0.274,0.238,0.937,1.282,-15.381,21.057
-0.289,0.250,0.934,0.854,-16.296,23.254
-0.298,0.277,0.951,3.113,-14.465,23.376
-0.297,0.268,0.963,7.141,-10.132,21.606
-0.293,0.256,0.963,13.733,-6.104,18.433
-0.282,0.271,0.946,21.240,-3.235,15.137
-0.277,0.283,0.931,25.208,-1.648,11.597
-0.279,0.269,0.923,24.780,-1.282,9.827
-0.273,0.258,0.910,22.888,-1.465,8.850
-0.272,0.245,0.896,19.348,-2.747,7.874
-0.279,0.231,0.884,14.954,-4.700,7.080
-0.282,0.235,0.872,9.827,-6.470,7.324
-0.294,0.225,0.885,4.272,-7.385,7.690
-0.290,0.212,0.894,2.075,-6.226,8.179
-0.256,0.217,0.898,2.869,-4.272,8.301
-0.233,0.244,0.911,3.601,-3.113,6.653
-0.238,0.256,0.928,4.333,-2.869,2.808
-0.243,0.256,0.935,5.859,-1.526,-0.793
-0.245,0.261,0.935,8.545,0.244,-2.991
-0.249,0.267,0.927,11.536,1.892,-4.578
-0.263,0.265,0.913,13.611,2.869,-6.042
-0.273,0.260,0.885,13.733,2.441,-5.676
-0.287,0.267,0.868,12.146,1.038,-3.845
-0.300,0.265,0.862,10.437,0.305,-1.770
-0.295,0.262,0.866,8.362,-0.183,0.366
-0.287,0.276,0.874,5.920,-1.709,3.235
-0.288,0.266,0.889,3.479,-4.028,5.005
-0.293,0.246,0.901,3.235,-5.615,5.737
-0.291,0.239,0.895,5.127,-6.042,6.714
-0.281,0.237,0.892,7.141,-5.920,7.568
-0.279,0.226,0.889,8.911,-5.371,7.141
-0.273,0.224,0.884,10.742,-4.395,6.287
-0.281,0.232,0.875,12.268,-4.150,4.700
-0.289,0.237,0.856,12.878,-3.235,2.563
-0.290,0.241,0.837,10.864,-1.892,0.732
0.890,2.377,-1.009,96.436,-149.414,-28.259
0.521,2.900,-1.091,33.569,-163.757,-75.928
-0.105,3.104,-0.816,-47.913,-147.644,-123.352
-0.731,3.067,-0.398,-101.685,-116.577,-157.776
-1.369,2.877,-0.016,-119.324,-85.388,-164.490
-1.874,2.546,0.311,-115.967,-70.251,-146.484
-2.002,2.173,0.547,-97.656,-72.327,-102.539
-1.740,1.960,0.660,-59.814,-73.853,-36.926
-1.240,1.715,0.662,-8.606,-59.692,21.545
-0.492,1.608,0.507,25.940,-46.021,49.438
-0.003,1.324,0.422,46.143,3.479,97.717
0.408,1.109,0.353,48.340,33.020,104.614
0.617,0.941,0.308,45.349,33.386,84.473
0.667,0.838,0.295,36.133,21.545,71.106
0.615,0.766,0.314,21.851,7.568,66.345
0.517,0.705,0.344,8.972,-6.897,56.580
0.399,0.661,0.401,-1.709,-20.325,39.063
0.281,0.650,0.457,-10.254,-25.208,31.128
0.205,0.597,0.531,-13.367,-15.259,37.292
0.151,0.555,0.613,-15.015,-7.263,39.795
0.085,0.499,0.687,-12.146,-1.587,38.269
0.068,0.444,0.735,-7.568,6.104,36.926
0.017,0.379,0.759,-2.563,11.230,40.405
-0.021,0.392,0.762,2.502,9.888,42.053
-0.081,0.384,0.763,6.531,6.958,39.368
-0.112,0.346,0.787,8.667,3.906,38.269
-0.137,0.320,0.807,12.451,0.122,39.551
-0.171,0.306,0.797,13.062,-6.287,38.330
-0.208,0.273,0.803,11.902,-12.878,37.781
-0.256,0.256,0.810,12.268,-18.616,40.649
-0.271,0.224,0.804,13.184,-23.865,43.823
-0.269,0.185,0.791,11.414,-27.222,42.969
-0.292,0.169,0.779,11.658,-28.198,41.199
-0.334,0.169,0.801,11.963,-25.513,35.889
-0.348,0.166,0.837,11.230,-18.982,28.503
-0.349,0.151,0.869,13.306,-9.277,23.499
-0.341,0.141,0.865,17.883,-1.160,17.578
-0.314,0.166,0.857,21.912,6.592,12.695
-0.307,0.236,0.848,24.414,14.038,8.484
-0.289,0.252,0.845,24.353,20.447,3.723
-0.256,0.239,0.855,18.738,26.062,-2.258
-0.253,0.228,0.865,12.512,29.236,-7.507
-0.250,0.201,0.876,6.165,30.884,-10.010
-0.262,0.193,0.885,0.732,30.884,-8.972
-0.259,0.202,0.888,-2.930,26.306,-6.775
-0.276,0.247,0.904,-9.399,18.677,-5.249
-0.328,0.240,0.940,-11.719,12.146,-4.761
-0.335,0.244,0.959,-8.362,9.644,-5.615
-0.326,0.273,0.966,-1.099,8.972,-3.113
-0.306,0.297,0.958,6.592,7.324,-1.648
-0.284,0.272,0.956,13.184,4.883,-3.296
-0.257,0.325,0.953,19.409,3.662,-4.333
-0.216,0.352,0.939,21.240,4.272,-5.493
-0.186,0.330,0.936,15.198,4.395,-6.714
-0.198,0.275,0.968,5.676,3.662,-6.531
-0.217,0.265,1.003,-2.319,2.380,-3.357
-0.234,0.283,1.049,-7.324,0.977,1.648
-0.267,0.274,1.105,-8.850,-0.366,7.812
-0.264,0.267,1.131,-4.944,-1.709,15.137
-0.219,0.264,1.119,1.709,-5.005,20.203
-0.211,0.260,1.100,6.104,-14.709,20.203
-0.270,0.239,1.084,8.667,-26.306,16.296
-0.309,0.231,1.045,13.184,-28.992,12.939
-0.299,0.228,0.996,17.151,-21.729,10.925
-0.309,0.216,0.957,17.029,-12.634,6.409
-0.330,0.213,0.942,13.794,-3.723,-0.122
-0.360,0.217,0.949,8.972,5.310,-5.188
-0.366,0.214,0.959,4.578,14.404,-7.874
-0.359,0.217,0.967,0.183,20.325,-7.568
-0.351,0.224,0.978,-4.639,22.339,-5.005
-0.317,0.229,0.999,-9.827,21.912,-0.122
-0.270,0.235,1.022,-15.320,18.127,5.615
-0.217,0.249,1.044,-19.470,11.414,10.010
-0.194,0.277,1.061,-20.752,2.625,11.475
-0.190,0.297,1.070,-17.639,-3.235,9.094
-0.191,0.309,1.065,-11.169,-3.662,4.456
-0.175,0.313,1.038,-2.136,0.732,-0.244
-0.169,0.321,1.008,6.531,5.737,-4.333
-0.171,0.316,0.955,14.465,8.484,-8.179
-0.179,0.309,0.885,19.531,7.935,-10.925
-0.194,0.320,0.822,21.301,5.432,-12.085
-0.223,0.321,0.778,19.287,2.136,-12.512
-0.244,0.305,0.746,14.465,0.305,-10.559
-0.247,0.303,0.731,8.972,-0.427,-7.446
-0.237,0.324,0.736,3.662,-1.709,-4.639
-0.236,0.347,0.776,-1.831,-3.723,-2.502
-0.256,0.347,0.829,-5.310,-5.066,-1.282
-0.251,0.342,0.865,-3.845,-4.211,0.244
-0.232,0.353,0.868,-0.244,-3.052,2.197
-0.225,0.366,0.856,1.831,-3.845,2.136
-0.237,0.351,0.859,0.732,-5.066,0.427
-0.238,0.340,0.857,-0.183,-4.639,-0.549
-0.236,0.341,0.858,-0.793,-3.662,-0.549
-0.241,0.345,0.863,-1.709,-3.296,-0.977
-0.245,0.352,0.867,-2.686,-2.686,-1.831
-0.252,0.359,0.885,-3.235,-2.319,-2.258
-0.254,0.356,0.896,-2.197,-1.709,-2.380
-0.253,0.355,0.892,-0.366,-1.404,-1.404
-0.255,0.364,0.880,1.282,-2.136,-0.305
-0.264,0.364,0.875,1.770,-2.563,0.610
0.716,2.282,-0.744,31.921,-151.306,-9.216
0.435,2.519,-0.636,1.221,-155.701,-61.401
0.053,2.484,-0.464,-30.823,-147.522,-116.760
-0.408,2.222,-0.244,-61.646,-131.775,-157.471
-0.868,2.005,-0.026,-77.820,-121.826,-172.791
-1.219,1.774,0.173,-82.214,-116.943,-168.396
-1.467,1.475,0.421,-73.364,-108.093,-150.085
-1.497,1.416,0.578,-66.162,-98.511,-123.596
-1.525,1.332,0.759,-49.622,-51.392,-60.730
-1.324,1.235,0.852,-29.663,2.563,-7.385
-0.939,1.119,0.841,-4.089,46.265,25.513
-0.557,1.052,0.776,18.250,78.735,55.664
-0.215,0.966,0.699,30.823,97.412,74.585
0.097,0.859,0.623,30.151,96.619,79.895
0.301,0.746,0.588,22.339,86.853,78.430
0.382,0.633,0.557,15.137,69.153,71.106
0.417,0.559,0.523,8.179,44.128,62.927
0.417,0.516,0.489,-1.160,25.269,54.565
0.346,0.506,0.463,-14.404,14.343,45.837
0.275,0.507,0.463,-30.273,6.836,33.142
0.208,0.535,0.482,-44.922,5.737,18.311
0.123,0.567,0.517,-54.810,10.010,2.930
-0.012,0.659,0.606,-56.946,15.930,-9.155
-0.167,0.779,0.728,-46.326,24.963,-12.573
-0.197,0.819,0.791,-28.992,39.185,-8.911
-0.191,0.843,0.856,-10.254,52.185,0.366
-0.162,0.828,0.857,12.329,56.519,12.512
-0.120,0.886,0.766,27.771,43.701,23.254
-0.111,0.915,0.671,31.555,24.292,29.541
-0.141,0.879,0.587,28.748,6.775,35.645
-0.181,0.837,0.549,22.278,-7.324,44.739
-0.190,0.811,0.532,16.663,-17.456,52.307
-0.175,0.797,0.531,13.428,-22.461,56.580
-0.172,0.758,0.545,12.817,-22.156,57.129
-0.186,0.719,0.589,14.893,-17.883,54.565
-0.183,0.680,0.622,21.057,-10.071,50.781
-0.171,0.647,0.657,29.480,-1.465,45.898
-0.157,0.647,0.677,36.194,5.859,40.405
-0.136,0.656,0.689,40.955,12.146,34.302
-0.117,0.678,0.670,44.128,16.052,28.931
-0.114,0.686,0.666,44.067,18.677,24.963
-0.116,0.663,0.667,41.199,20.447,22.766
-0.125,0.614,0.683,37.109,20.325,24.292
-0.103,0.571,0.712,33.264,17.151,28.687
-0.080,0.521,0.722,30.518,9.827,33.752
-0.094,0.437,0.742,27.039,-0.732,37.537
-0.132,0.367,0.772,25.269,-11.414,38.696
-0.160,0.352,0.794,29.297,-18.311,37.170
-0.164,0.348,0.780,39.795,-17.700,33.569
-0.134,0.347,0.745,51.025,-12.573,27.344
-0.075,0.329,0.697,57.373,-7.202,18.494
-0.037,0.318,0.662,55.542,-3.418,9.216
-0.044,0.320,0.684,49.316,0.000,1.282
-0.043,0.264,0.728,40.649,5.981,-3.052
-0.041,0.242,0.768,33.630,12.390,-2.014
-0.071,0.228,0.842,30.579,16.602,-0.610
-0.112,0.133,0.889,30.945,17.822,1.404
-0.170,0.086,0.909,33.386,14.832,6.592
-0.219,0.077,0.901,39.795,10.498,11.169
-0.242,0.039,0.889,46.143,8.118,14.709
-0.272,-0.003,0.869,49.500,4.089,17.456
-0.289,-0.002,0.853,50.842,0.305,19.348
-0.300,-0.055,0.869,48.584,0.793,20.264
-0.274,-0.078,0.870,39.368,5.737,21.423
-0.236,-0.069,0.907,24.597,10.925,21.729
-0.203,-0.052,0.994,6.470,14.160,20.081
-0.192,-0.032,1.091,-9.705,14.526,17.578
-0.212,0.022,1.176,-17.822,12.695,14.038
-0.228,0.087,1.252,-18.860,13.855,8.728
-0.217,0.145,1.302,-14.465,18.555,2.930
-0.209,0.184,1.341,-9.338,23.865,-2.197
-0.203,0.187,1.361,-3.113,27.771,-7.080
-0.220,0.215,1.351,2.380,27.039,-11.292
-0.227,0.198,1.347,5.554,25.208,-12.085
-0.225,0.158,1.319,6.592,23.193,-9.277
-0.213,0.146,1.285,5.615,18.066,-2.075
-0.213,0.139,1.246,7.080,10.620,3.357
-0.195,0.115,1.206,8.240,7.019,5.554
-0.189,0.101,1.161,7.324,3.845,9.827
-0.169,0.099,1.104,5.676,1.404,12.878
-0.136,0.108,1.050,2.991,-0.488,13.367
-0.115,0.131,1.004,2.869,-0.854,6.897
-0.115,0.158,0.981,3.784,0.122,-2.686
-0.113,0.187,0.970,4.456,0.854,-9.827
-0.112,0.249,0.958,7.141,3.601,-14.099
-0.131,0.252,0.991,11.963,7.568,-16.235
-0.125,0.246,0.990,20.752,10.681,-13.733
-0.138,0.318,0.956,32.593,10.925,-6.287
-0.121,0.305,0.913,34.180,4.517,-5.310
-0.127,0.256,0.865,32.593,-4.700,-3.784
-0.137,0.247,0.811,33.264,-12.146,2.502
-0.127,0.229,0.761,30.579,-19.409,7.751
-0.127,0.202,0.722,24.353,-26.978,10.864
-0.138,0.186,0.695,16.541,-31.799,13.062
-0.135,0.183,0.685,8.179,-32.227,12.878
-0.141,0.190,0.695,0.061,-28.076,10.010
-0.159,0.204,0.734,-6.653,-20.142,4.028
-0.165,0.235,0.798,-11.047,-9.155,-2.502
-0.168,0.260,0.864,-12.207,1.770,-8.362
-0.170,0.259,0.917,-9.216,11.475,-15.808
-1.240,1.483,0.533,-72.144,-46.082,-117.126
-1.378,1.390,0.677,-81.726,-27.710,-77.698
-1.316,1.253,0.809,-82.397,-7.751,-45.715
-1.197,1.098,0.901,-67.627,13.245,-19.592
-0.937,0.938,0.886,-37.476,34.058,1.221
-0.573,0.856,0.752,-5.005,49.255,18.127
-0.255,0.763,0.636,16.602,57.129,41.870
0.022,0.689,0.530,22.705,51.331,56.030
0.264,0.593,0.479,13.855,40.894,61.584
0.420,0.478,0.470,-1.465,25.757,59.082
0.507,0.373,0.479,-15.137,10.925,52.429
0.514,0.335,0.469,-25.146,-0.366,43.823
0.426,0.333,0.452,-33.875,-8.240,31.189
0.311,0.359,0.446,-44.189,-12.573,12.512
0.175,0.454,0.443,-54.199,-13.000,-10.498
-0.036,0.558,0.512,-63.477,-9.216,-35.583
-0.252,0.642,0.618,-63.965,1.892,-52.307
-0.344,0.721,0.688,-51.697,22.766,-54.382
-0.325,0.836,0.716,-33.203,46.570,-40.955
-0.291,0.911,0.738,-16.785,58.594,-23.132
-0.259,0.919,0.765,-7.996,57.617,-9.827
-0.210,0.872,0.769,0.732,48.523,4.944
-0.133,0.850,0.727,8.606,31.982,21.667
-0.057,0.868,0.682,15.015,13.000,33.752
-0.029,0.881,0.637,19.958,-2.808,37.170
-0.022,0.894,0.579,25.146,-10.986,34.485
-0.031,0.972,0.539,31.738,-12.695,32.227
-0.042,0.994,0.512,34.363,-10.437,28.564
-0.091,0.939,0.521,34.973,-6.104,27.405
-0.146,0.854,0.541,37.109,-0.732,32.898
-0.149,0.809,0.562,42.236,3.357,41.016
-0.152,0.758,0.578,45.349,4.272,47.302
-0.161,0.723,0.608,48.828,3.174,49.805
-0.148,0.707,0.619,53.040,0.916,49.622
-0.109,0.707,0.633,57.495,1.892,49.500
-0.058,0.691,0.635,61.096,6.104,49.988
-0.000,0.651,0.623,62.500,9.888,49.011
0.017,0.582,0.615,60.669,11.597,46.753
0.010,0.491,0.607,55.725,9.399,43.884
-0.021,0.417,0.630,48.767,5.127,42.053
-0.041,0.345,0.657,43.030,1.770,41.565
-0.052,0.274,0.693,38.025,-2.319,42.480
-0.068,0.226,0.726,35.217,-8.484,42.358
-0.117,0.184,0.764,36.072,-13.672,38.757
-0.121,0.138,0.772,39.978,-14.893,34.424
-0.075,0.129,0.759,43.884,-11.597,31.006
-0.033,0.097,0.752,44.006,-7.507,25.757
-0.017,0.146,0.755,41.931,-4.150,19.592
-0.012,0.167,0.770,37.048,0.610,13.367
-0.035,0.108,0.803,27.283,6.836,8.484
-0.070,0.125,0.860,17.029,9.460,4.639
-0.177,0.134,0.948,10.498,8.423,1.526
-0.259,0.090,1.006,8.423,8.545,3.235
-0.305,0.079,1.034,12.024,9.460,10.193
-0.329,0.086,1.041,20.508,7.385,16.052
-0.274,0.073,1.009,30.273,2.686,16.541
-0.225,0.061,0.960,35.461,-6.409,11.841
-0.191,0.101,0.943,32.959,-15.015,5.798
-0.193,0.056,0.960,24.414,-19.409,0.610
-0.177,0.003,0.985,11.353,-19.104,-1.526
-0.171,0.012,1.036,-1.221,-15.320,-2.258
-0.200,0.048,1.125,-12.024,-12.024,-4.395
-0.262,0.038,1.213,-18.860,-7.812,-7.141
-0.307,0.007,1.276,-20.203,-0.183,-7.568
-0.317,0.023,1.315,-17.029,6.836,-5.066
-0.354,0.050,1.342,-8.728,10.620,-6.958
-0.368,0.067,1.358,2.197,14.771,-12.329
-0.381,0.090,1.351,9.460,16.052,-13.184
-0.383,0.125,1.317,14.465,16.052,-12.207
-0.363,0.169,1.264,18.127,18.311,-11.902
-0.337,0.209,1.230,17.151,20.325,-10.803
-0.301,0.223,1.215,12.085,21.912,-9.399
-0.260,0.236,1.206,5.737,21.912,-6.531
-0.213,0.248,1.182,0.549,18.677,-2.686
-0.179,0.259,1.155,-2.991,13.123,1.465
-0.152,0.261,1.116,-4.333,6.958,4.700
-0.136,0.265,1.075,-1.831,1.465,5.493
-0.127,0.271,1.042,3.235,-2.869,5.554
-0.114,0.277,0.990,10.681,-5.249,5.371
-0.117,0.281,0.923,18.738,-6.775,3.296
-0.128,0.287,0.869,25.635,-7.935,0.610
-0.146,0.279,0.828,30.762,-8.789,-0.305
-0.129,0.263,0.774,35.217,-8.301,1.160
-0.147,0.301,0.738,39.368,-7.385,5.066
-0.132,0.292,0.701,35.828,-7.385,6.042
-0.129,0.223,0.683,25.330,-8.606,7.324
-0.119,0.210,0.669,15.747,-10.559,10.376
-0.102,0.222,0.680,6.287,-11.841,11.108
-0.100,0.224,0.724,-4.028,-10.193,9.094
-0.101,0.237,0.796,-12.390,-5.798,5.188
-0.111,0.259,0.856,-16.663,-0.977,0.061
-0.135,0.261,0.911,-17.029,2.930,-5.005
-0.151,0.269,0.947,-14.160,6.714,-7.874
-0.159,0.281,0.974,-10.193,9.399,-8.667
-0.170,0.292,0.995,-6.226,9.216,-8.240
-0.176,0.296,0.996,-1.587,6.897,-6.531
-0.184,0.292,0.987,2.075,3.418,-4.333
-0.184,0.297,0.973,4.883,-0.305,-1.343
-0.184,0.308,0.954,6.592,-2.747,0.732
-0.185,0.303,0.929,5.920,-4.822,1.343
0.796,2.006,-0.506,27.893,-89.233,-26.917
0.583,2.021,-0.494,-25.757,-112.366,-71.045
0.200,1.955,-0.307,-69.336,-121.216,-115.906
-0.227,1.878,-0.101,-88.196,-117.920,-151.733
-0.651,1.743,0.023,-91.003,-105.957,-169.739
-0.962,1.570,0.121,-79.407,-98.083,-184.021
-1.080,1.473,0.164,-73.792,-86.914,-168.762
-1.291,1.353,0.304,-61.096,-50.659,-104.065
-1.251,1.272,0.448,-56.335,-22.766,-69.214
-1.087,1.150,0.586,-52.429,5.737,-41.931
-0.910,1.090,0.675,-37.598,34.058,-14.771
-0.635,1.003,0.701,-18.982,61.462,3.967
-0.328,0.926,0.681,-3.662,74.829,23.010
-0.070,0.839,0.654,6.531,70.435,41.687
0.184,0.774,0.621,9.277,52.429,51.697
0.329,0.769,0.601,5.615,27.039,55.725
0.383,0.688,0.591,-3.540,2.319,52.002
0.329,0.611,0.566,-9.888,-16.602,46.021
0.246,0.612,0.525,-10.559,-26.794,38.818
0.116,0.688,0.491,-9.644,-27.405,32.166
0.031,0.746,0.468,-11.536,-17.639,25.574
-0.028,0.797,0.465,-15.259,-3.418,20.630
-0.064,0.883,0.499,-15.137,10.620,19.043
-0.056,0.966,0.551,-9.644,22.644,19.531
-0.025,1.024,0.587,0.549,31.250,24.597
-0.021,1.045,0.603,13.062,31.616,33.325
-0.024,0.970,0.608,23.010,25.696,41.077
-0.052,0.831,0.591,33.508,14.038,51.697
-0.039,0.734,0.564,44.067,-1.465,66.345
0.017,0.656,0.513,49.561,-15.625,78.674
0.065,0.646,0.479,47.180,-27.527,84.961
0.104,0.675,0.470,42.358,-33.386,84.106
0.130,0.693,0.472,35.889,-30.029,77.454
0.118,0.701,0.494,31.616,-21.057,67.505
0.082,0.714,0.534,31.006,-9.644,55.237
0.026,0.710,0.579,34.607,2.747,44.617
-0.026,0.675,0.631,41.748,14.404,38.269
-0.064,0.630,0.660,51.575,21.912,36.926
-0.063,0.558,0.643,58.105,21.667,37.476
-0.091,0.509,0.614,58.228,14.099,34.546
-0.119,0.476,0.594,57.678,2.258,32.959
-0.116,0.433,0.589,51.392,-7.996,33.752
-0.103,0.377,0.588,42.419,-12.268,36.682
-0.088,0.364,0.616,34.546,-13.855,39.978
-0.079,0.300,0.658,27.222,-12.878,40.710
-0.034,0.235,0.683,21.423,-10.071,41.565
-0.024,0.200,0.722,16.174,-10.010,41.260
-0.038,0.192,0.771,11.475,-12.817,38.025
-0.096,0.182,0.854,11.047,-13.550,33.569
-0.143,0.129,0.933,16.357,-12.085,28.503
-0.195,0.107,0.958,24.719,-9.094,24.353
-0.247,0.074,0.972,33.508,-8.911,18.921
-0.319,0.035,0.986,40.466,-10.071,14.771
-0.348,0.015,0.979,46.143,-11.597,14.465
-0.314,0.026,0.960,46.021,-11.963,17.090
-0.316,0.009,0.970,36.133,-11.475,19.165
-0.290,-0.024,1.016,20.752,-10.864,21.912
-0.263,-0.020,1.105,5.859,-11.475,23.926
-0.258,-0.012,1.210,-2.991,-11.292,21.240
-0.264,-0.009,1.280,-5.676,-10.620,15.930
-0.251,-0.057,1.358,-4.028,-10.010,11.963
-0.290,-0.061,1.373,1.160,-11.780,7.935
-0.333,-0.018,1.365,10.437,-12.634,2.625
-0.388,0.026,1.349,20.264,-7.690,-2.869
-0.425,0.028,1.305,26.733,4.150,-7.141
-0.450,0.057,1.248,28.015,16.907,-10.071
-0.483,0.112,1.179,25.818,26.428,-14.221
-0.479,0.150,1.127,20.813,38.269,-23.071
-0.465,0.174,1.113,7.690,46.631,-25.269
-0.434,0.197,1.114,-5.920,52.185,-24.048
-0.378,0.234,1.135,-16.541,55.908,-21.240
-0.314,0.253,1.162,-25.024,55.054,-15.625
-0.250,0.256,1.173,-31.067,46.936,-7.996
-0.181,0.267,1.172,-29.846,33.630,-1.587
-0.125,0.244,1.191,-23.560,18.494,3.967
-0.118,0.295,1.189,-11.475,2.380,12.207
-0.089,0.325,1.151,3.723,-9.766,15.686
-0.047,0.333,1.087,16.418,-16.235,14.526
-0.042,0.349,0.997,27.039,-19.714,12.329
-0.059,0.344,0.900,35.400,-19.043,9.277
-0.078,0.329,0.809,39.001,-15.503,6.104
-0.097,0.290,0.744,36.804,-10.742,3.418
-0.102,0.265,0.702,29.602,-7.141,3.052
-0.093,0.246,0.693,18.433,-6.042,4.578
-0.106,0.235,0.707,6.470,-7.507,6.653
-0.127,0.225,0.755,-2.869,-8.850,8.057
-0.121,0.225,0.807,-7.263,-7.446,9.460
-0.095,0.237,0.845,-7.751,-6.470,11.230
-0.097,0.257,0.891,-5.676,-7.080,10.559
-0.100,0.264,0.922,-0.793,-6.897,8.606
-0.081,0.278,0.914,5.737,-4.211,6.714
-0.076,0.301,0.903,11.536,-1.648,3.296
-0.086,0.319,0.891,14.771,-0.549,-1.221
-0.096,0.326,0.867,13.794,-0.610,-5.005
-0.118,0.323,0.855,8.850,-0.916,-7.263
-0.140,0.325,0.867,3.174,-1.648,-9.338
-0.158,0.332,0.883,-1.831,-2.930,-11.902
-0.177,0.334,0.893,-4.944,-3.540,-13.794
-0.202,0.327,0.902,-6.897,-3.113,-14.709
-0.223,0.323,0.905,-6.653,-1.587,-14.648
-0.951,1.697,0.600,-82.886,-68.115,-108.276
-1.014,1.512,0.739,-65.002,-28.198,-67.993
-0.961,1.366,0.848,-46.448,11.475,-38.208
-0.770,1.235,0.876,-21.606,43.396,-18.738
-0.550,1.133,0.832,4.150,63.110,-2.563
-0.297,1.013,0.742,21.729,64.392,11.230
-0.074,0.913,0.626,29.236,49.377,24.841
0.123,0.755,0.551,26.672,27.527,38.574
0.266,0.650,0.496,21.118,2.502,50.415
0.335,0.551,0.472,13.428,-15.808,55.603
0.319,0.490,0.479,6.714,-23.865,52.490
0.253,0.480,0.488,2.625,-20.386,41.260
0.147,0.543,0.496,-0.183,-8.667,24.963
0.033,0.622,0.513,-4.700,4.944,6.897
-0.039,0.693,0.527,-11.292,20.325,-4.089
-0.059,0.768,0.532,-15.564,33.875,-7.812
-0.088,0.890,0.531,-17.578,35.217,-7.324
-0.094,0.954,0.529,-21.179,27.161,-6.714
-0.122,0.979,0.560,-24.536,16.174,-2.441
-0.133,0.989,0.579,-20.630,5.798,9.094
-0.141,0.981,0.577,-11.536,-4.028,22.034
-0.168,0.963,0.564,0.000,-11.841,33.081
-0.194,0.885,0.551,11.169,-16.113,43.396
-0.167,0.856,0.528,24.414,-14.160,52.368
-0.111,0.849,0.488,37.537,-10.681,55.969
-0.077,0.802,0.459,46.692,-7.751,53.589
-0.029,0.727,0.444,50.232,-5.493,50.232
-0.007,0.738,0.452,50.598,-4.395,47.974
0.006,0.684,0.481,45.532,-4.333,42.908
0.012,0.587,0.525,32.288,-4.944,35.583
-0.049,0.501,0.609,18.433,-4.578,30.457
-0.122,0.436,0.707,10.681,-1.160,28.137
-0.147,0.413,0.782,10.315,5.615,28.564
-0.125,0.422,0.837,14.221,11.841,31.372
-0.122,0.432,0.870,19.653,12.451,31.250
-0.107,0.419,0.900,24.231,9.766,29.846
-0.076,0.370,0.923,30.151,8.057,31.738
-0.022,0.284,0.921,34.241,5.859,35.706
0.025,0.243,0.917,34.363,-0.549,38.086
0.046,0.232,0.914,31.799,-9.888,37.170
0.024,0.186,0.914,26.672,-18.921,34.302
-0.009,0.152,0.935,22.034,-24.780,31.128
-0.044,0.143,0.951,22.827,-26.367,26.855
-0.072,0.114,0.946,27.832,-25.391,21.973
-0.172,0.077,0.942,34.424,-23.254,16.235
-0.276,0.071,0.945,41.565,-19.043,10.498
-0.333,0.058,0.926,51.880,-10.498,9.705
-0.336,0.057,0.895,57.434,-3.662,10.864
-0.355,0.047,0.908,54.932,-2.014,13.062
-0.341,0.044,0.909,47.180,-3.540,14.771
-0.348,0.051,0.946,37.415,-5.310,17.517
-0.341,0.021,0.983,28.625,-7.507,23.071
-0.319,-0.001,1.012,20.935,-9.949,28.870
-0.304,0.034,1.054,15.564,-11.536,30.762
-0.291,0.065,1.088,13.733,-10.986,27.710
-0.288,0.065,1.109,11.841,-7.996,23.376
