aX,aY,aZ,gX,gY,gZ
-0.339,0.146,0.877,15.564,2.747,52.979
-0.317,0.147,0.834,15.381,6.531,56.458
-0.267,0.164,0.813,11.902,6.348,61.646
-0.261,0.147,0.823,8.789,0.610,62.378
-0.244,0.140,0.864,3.052,-5.737,62.134
-0.221,0.136,0.912,-3.418,-7.019,64.026
-0.212,0.117,0.968,-8.606,-4.578,64.514
-0.222,0.121,1.004,-9.705,-0.061,64.514
-0.252,0.123,1.030,-6.958,5.493,61.951
-0.263,0.111,1.021,-3.906,10.620,58.960
-0.291,0.125,1.001,0.183,12.573,57.983
-0.319,0.124,0.969,4.150,10.864,56.885
-0.344,0.123,0.934,7.202,7.996,57.434
-0.359,0.127,0.901,8.728,5.432,60.242
-0.346,0.121,0.873,8.301,2.747,64.392
-0.322,0.128,0.877,6.104,-0.610,70.129
-0.293,0.132,0.918,2.869,-3.296,75.317
-0.259,0.130,0.961,0.183,-4.028,78.064
-0.256,0.128,1.010,0.793,-3.113,78.064
-0.258,0.109,1.020,5.554,0.916,76.416
-0.305,0.133,1.044,12.634,8.850,75.806
-0.301,0.134,1.004,16.541,19.104,75.012
-0.325,0.150,0.944,20.447,26.001,74.158
-0.340,0.143,0.884,23.254,27.344,72.815
-0.352,0.122,0.829,23.499,24.841,74.219
-0.344,0.100,0.790,20.142,19.104,78.674
-0.312,0.089,0.780,13.367,10.010,85.632
-0.259,0.080,0.793,4.150,-0.977,93.018
-0.227,0.047,0.833,-4.578,-12.573,98.083
-0.209,0.042,0.895,-10.803,-22.156,99.243
-0.199,0.036,0.959,-13.306,-24.536,97.900
-0.214,-0.014,0.998,-14.221,-18.066,94.849
-0.241,-0.011,1.001,-6.653,-5.249,91.614
-0.257,-0.007,0.977,4.150,12.390,88.867
-0.245,0.002,0.918,12.390,30.396,88.684
-0.212,0.011,0.851,15.869,41.321,89.233
-0.197,0.005,0.806,13.672,40.466,89.294
-0.173,-0.000,0.792,7.568,31.189,90.454
-0.157,0.000,0.797,-1.160,18.372,91.248
-0.156,-0.030,0.830,-11.719,4.883,91.187
-0.173,-0.014,0.867,-17.822,-4.822,91.797
-0.171,-0.030,0.927,-23.865,-8.545,90.820
-0.176,-0.043,0.945,-25.757,-7.385,87.402
-0.199,-0.016,0.968,-17.151,-2.319,82.581
-0.230,-0.001,0.950,-10.132,9.155,78.430
-0.241,-0.022,0.935,-7.324,24.048,76.904
-0.218,-0.022,0.898,-5.127,35.828,79.163
-0.227,-0.012,0.870,-1.160,41.138,84.045
-0.201,-0.009,0.851,-1.160,39.246,89.966
-0.193,-0.033,0.850,-6.226,33.569,95.337
-0.196,-0.037,0.868,-10.620,27.222,102.661
-0.190,-0.009,0.902,-15.625,23.499,109.436
-0.182,-0.042,0.900,-22.278,23.010,116.211
-0.172,0.014,0.900,-22.949,25.452,119.995
-0.145,0.002,0.890,-27.527,30.273,119.812
-0.110,0.001,0.879,-24.475,33.691,119.446
-0.087,0.001,0.871,-19.958,34.302,111.023
-0.098,-0.000,0.880,-14.771,31.189,98.816
-0.095,0.010,0.895,-9.827,27.344,94.421
-0.057,0.019,0.894,-9.216,24.475,96.130
-1.547,0.867,0.872,-53.040,-27.039,-224.731
-1.561,0.771,0.928,-58.716,-47.729,-190.247
-1.543,0.738,0.953,-52.429,-60.486,-155.518
-1.488,0.722,0.965,-40.833,-65.063,-123.474
-1.441,0.705,0.967,-29.175,-60.913,-95.642
-1.379,0.660,0.950,-18.372,-49.805,-74.158
-1.343,0.598,0.923,-9.644,-37.292,-55.115
-1.296,0.544,0.876,-3.967,-25.330,-35.767
-1.219,0.486,0.830,-1.953,-17.029,-16.174
-1.119,0.430,0.798,-2.319,-15.198,1.831
-1.017,0.363,0.799,-5.493,-20.386,17.029
-0.915,0.301,0.812,-9.644,-26.855,29.358
-0.799,0.252,0.835,-14.282,-31.555,38.574
-0.692,0.208,0.864,-18.188,-32.898,44.006
-0.626,0.167,0.899,-19.653,-29.968,46.265
-0.556,0.113,0.925,-17.822,-22.705,46.387
-0.482,0.084,0.948,-16.663,-15.015,47.607
-0.423,0.070,0.956,-16.785,-7.874,50.049
-0.381,0.061,0.965,-15.320,-4.883,49.805
-0.354,0.050,0.964,-12.024,-4.211,47.791
-0.337,0.045,0.954,-8.972,-1.831,47.058
-0.323,0.047,0.930,-6.226,0.977,47.363
-0.320,0.061,0.909,-3.601,2.930,47.485
-0.314,0.066,0.893,-2.014,4.944,47.485
-0.251,0.074,0.865,-1.587,7.385,48.218
-0.176,0.079,0.845,-5.493,6.470,48.096
-0.109,0.058,0.867,-13.123,0.244,45.349
-0.098,0.024,0.917,-16.785,-5.432,40.649
-0.082,0.018,0.956,-17.944,-6.104,37.415
-0.084,-0.009,0.977,-17.517,-1.892,33.264
-0.103,-0.008,0.978,-18.555,3.235,31.189
-0.141,-0.013,0.961,-20.264,6.958,28.870
-0.183,-0.003,0.936,-17.395,7.874,26.917
-0.201,0.028,0.920,-13.672,7.019,26.367
-0.205,0.071,0.916,-11.414,5.859,27.100
-0.217,0.096,0.924,-10.925,5.005,26.917
-0.233,0.105,0.935,-9.705,5.310,25.879
-0.260,0.108,0.934,-6.714,6.592,25.024
-0.289,0.149,0.939,-3.540,8.911,25.330
-0.307,0.151,0.950,-1.160,12.390,25.879
-0.332,0.167,0.953,1.526,15.625,28.015
-0.358,0.166,0.948,2.991,16.479,30.273
-0.369,0.142,0.937,3.174,14.526,32.715
-0.364,0.145,0.925,3.723,11.230,38.452
-0.307,0.195,0.924,2.502,6.958,44.983
-0.271,0.200,0.956,-3.662,0.183,46.875
-0.281,0.147,1.014,-10.193,-6.104,43.701
-0.313,0.113,1.059,-6.836,-8.240,41.931
-0.339,0.102,1.083,-1.465,-4.333,41.992
-0.362,0.109,1.078,4.333,2.625,42.175
-0.390,0.115,1.050,11.719,10.498,42.236
-0.433,0.117,1.009,18.921,17.090,42.542
-0.477,0.108,0.963,24.902,22.705,44.861
-0.503,0.097,0.918,28.931,27.710,50.659
-0.505,0.086,0.879,29.846,30.823,60.791
-0.471,0.092,0.850,27.710,31.067,73.181
-0.370,0.121,0.810,20.752,26.611,83.130
-0.266,0.126,0.796,10.193,13.428,86.304
-0.248,0.117,0.841,1.709,-6.409,83.496
-0.255,0.069,0.903,-8.423,-23.071,76.782
-0.280,0.041,0.972,-11.902,-31.067,71.777
-0.305,0.029,1.026,-8.362,-25.818,68.420
-0.344,0.007,1.039,-2.441,-11.597,66.284
-0.370,0.006,1.024,5.005,5.249,63.843
-0.398,0.006,0.972,14.832,21.851,63.721
-0.428,0.007,0.911,22.400,33.508,66.711
-0.442,0.003,0.857,27.405,38.635,73.059
-0.426,0.004,0.803,27.832,37.964,82.397
-0.367,0.015,0.765,23.437,31.189,92.407
-0.267,0.040,0.734,14.160,18.616,98.938
-0.218,0.037,0.752,1.892,-0.854,98.450
-0.211,0.008,0.816,-8.972,-20.508,92.834
-0.244,-0.022,0.877,-15.259,-31.555,86.243
-0.250,-0.067,0.927,-19.470,-30.518,80.811
-0.270,-0.072,0.964,-16.541,-19.836,78.613
-0.266,-0.060,0.953,-9.460,-3.052,77.332
-0.258,-0.046,0.928,-3.601,13.855,76.843
-0.264,-0.028,0.907,0.183,26.062,77.454
-0.278,-0.030,0.898,1.892,33.203,78.552
-0.301,-0.038,0.897,1.770,36.194,82.214
-0.288,-0.047,0.888,-0.610,35.522,88.318
-0.238,-0.036,0.880,-3.418,31.372,94.788
-0.177,-0.025,0.871,-6.897,23.132,97.046
-0.156,-0.020,0.903,-11.047,11.230,94.177
-0.153,-0.071,0.897,-14.832,0.122,88.745
-0.163,-0.063,0.933,-12.024,-6.409,84.717
-0.166,-0.036,0.924,-8.911,-6.104,82.886
-0.142,-0.030,0.943,-10.071,-0.305,81.299
-0.139,-0.047,0.927,-11.597,7.446,79.224
-0.154,-0.005,0.916,-6.409,14.893,76.904
-0.155,0.003,0.896,-5.676,22.522,75.562
-0.160,0.005,0.881,-7.263,28.564,76.538
-0.162,-0.002,0.898,-9.521,31.067,79.468
-0.140,-0.010,0.893,-12.024,29.297,82.764
-0.104,0.018,0.891,-10.681,24.963,83.069
-0.083,0.032,0.899,-12.268,17.944,79.285
-0.094,0.026,0.903,-14.465,10.315,73.608
-0.111,0.054,0.904,-15.930,7.080,69.092
-0.079,0.022,0.893,-21.545,8.850,69.397
-0.041,-0.016,0.899,-27.405,10.437,70.679
1.732,0.156,1.219,24.963,-56.702,-214.905
1.643,0.186,1.215,35.828,-44.067,-265.625
1.561,0.236,1.140,42.542,-22.339,-307.190
1.400,0.374,1.056,52.124,-0.183,-342.468
1.175,0.518,0.943,62.683,19.714,-377.502
0.964,0.606,0.811,66.528,37.903,-411.560
0.738,0.753,0.700,62.866,51.270,-441.040
0.352,0.865,0.676,51.880,57.983,-461.548
-0.139,0.917,0.730,39.429,64.026,-463.867
-0.611,0.934,0.769,30.823,76.660,-440.308
-0.974,1.007,0.746,24.414,78.674,-402.283
-1.179,1.077,0.665,18.433,50.659,-359.253
-1.364,1.214,0.629,13.184,-0.549,-316.650
-1.527,1.318,0.644,1.648,-56.030,-276.428
-1.636,1.290,0.677,-11.963,-94.360,-238.464
-1.693,1.270,0.703,-16.418,-103.882,-200.012
-1.708,1.240,0.716,-15.015,-86.182,-164.185
-1.691,1.161,0.676,-13.916,-53.345,-133.179
-1.668,1.092,0.665,-13.489,-21.606,-103.577
-1.644,0.993,0.684,-17.029,-3.174,-76.294
-1.618,0.868,0.740,-22.339,2.014,-50.354
-1.560,0.729,0.816,-24.170,-2.380,-25.757
-1.457,0.596,0.877,-25.024,-11.414,-2.441
-1.324,0.465,0.923,-26.794,-22.217,18.188
-1.181,0.343,0.949,-28.442,-32.471,35.339
-1.035,0.246,0.964,-29.236,-37.292,49.805
-0.891,0.175,0.971,-30.457,-36.987,60.913
-0.745,0.132,0.993,-30.273,-33.752,67.383
-0.642,0.095,1.021,-30.457,-28.259,68.726
-0.588,0.045,1.049,-29.907,-19.226,66.895
-0.524,0.005,1.059,-24.841,-7.446,66.040
-0.478,0.012,1.055,-21.729,0.610,67.688
-0.396,0.057,1.033,-20.752,6.836,71.350
-0.304,0.070,1.028,-17.883,6.653,71.167
-0.298,0.077,1.056,-12.756,-1.099,68.848
-0.277,0.081,1.058,-7.629,-6.836,65.002
-0.262,0.059,1.042,-4.211,-7.202,61.768
-0.261,0.083,1.000,2.686,-4.150,61.829
-0.226,0.097,0.953,6.836,-0.977,60.303
-0.205,0.085,0.939,8.179,0.122,55.847
-0.247,0.054,0.930,10.803,2.441,50.476
-0.252,0.043,0.892,14.709,9.094,49.438
-0.247,0.044,0.839,16.846,15.747,49.011
-0.235,0.032,0.799,12.390,16.541,50.476
-0.228,0.025,0.781,4.578,12.207,53.406
-0.226,0.013,0.787,-3.723,5.798,57.495
-0.210,0.018,0.817,-11.169,-0.427,60.913
-0.181,0.033,0.862,-15.808,-5.615,62.134
-0.177,0.013,0.899,-18.616,-8.179,60.547
-0.182,0.017,0.932,-17.151,-6.531,57.739
-0.177,0.038,0.951,-12.939,-1.831,54.443
-0.191,0.042,0.963,-9.155,5.676,50.903
-0.217,0.048,0.958,-4.761,13.550,47.791
-0.246,0.029,0.946,-0.305,18.921,45.532
-0.230,0.036,0.916,2.686,21.484,46.631
-0.215,0.053,0.905,2.563,18.555,48.523
-0.205,0.068,0.901,0.061,12.390,48.706
-0.201,0.052,0.901,-3.784,6.287,47.363
-0.211,0.042,0.920,-6.653,2.380,46.631
-0.232,0.043,0.954,-7.751,1.709,47.058
-0.237,0.042,0.977,-8.606,3.662,47.974
-0.256,0.046,0.990,-6.653,6.165,48.401
-0.288,0.053,0.985,-2.502,8.850,48.584
-0.319,0.068,0.972,2.014,12.268,49.011
-0.331,0.076,0.953,5.615,16.235,51.331
-0.338,0.081,0.930,8.606,19.165,54.321
-0.345,0.081,0.919,10.803,19.653,57.129
-0.324,0.089,0.898,11.658,18.738,59.814
-0.309,0.067,0.891,10.864,15.747,62.317
-0.333,0.085,0.912,11.230,10.742,64.514
-0.304,0.062,0.910,7.690,7.141,65.979
-0.290,0.046,0.933,2.441,5.859,67.139
-0.283,0.040,0.950,1.221,5.310,69.397
-0.277,0.021,0.964,-0.610,4.944,69.519
-0.280,0.009,0.990,1.038,5.615,69.702
-0.292,0.010,0.977,3.357,7.935,69.397
-0.302,0.001,0.973,4.150,10.803,68.665
-0.303,-0.001,0.954,5.066,14.343,68.665
-0.304,-0.010,0.942,5.310,16.357,69.763
-0.293,-0.005,0.931,5.005,16.052,71.777
-0.284,-0.004,0.927,3.540,12.085,73.181
-0.292,-0.018,0.941,2.319,5.798,73.669
-0.297,-0.034,0.952,1.282,0.671,76.111
-0.292,-0.032,0.957,0.366,-1.770,80.322
-0.289,-0.025,0.952,-0.732,-2.136,83.862
-0.291,-0.020,0.963,-0.977,-1.099,86.487
-0.282,-0.060,0.961,-1.831,1.526,89.355
-0.264,-0.052,0.960,1.038,4.883,91.797
-0.268,-0.036,0.962,6.287,7.812,91.980
-0.269,-0.061,0.954,8.057,10.376,91.003
-0.248,-0.059,0.930,10.681,13.184,92.163
-0.219,-0.056,0.897,10.193,13.794,94.299
-0.189,-0.060,0.889,6.714,11.353,96.313
-0.177,-0.043,0.874,3.784,7.568,97.534
-0.157,-0.107,0.888,-2.747,4.089,97.534
-0.152,-0.096,0.918,-4.761,-0.122,97.107
-0.171,-0.100,0.946,-3.113,-0.732,97.046
-0.172,-0.114,0.966,-1.709,2.991,96.680
-0.176,-0.097,0.967,4.272,9.460,96.497
-0.181,-0.080,0.974,8.545,17.273,96.069
-1.426,1.167,0.870,-3.723,99.060,-421.387
-1.763,1.155,0.795,-2.319,73.242,-375.549
-1.957,1.142,0.711,-3.601,23.804,-321.899
-2.020,1.144,0.678,-12.573,-34.851,-266.357
-1.987,1.150,0.732,-18.921,-84.961,-213.806
-1.921,1.124,0.779,-25.024,-106.018,-167.664
-1.793,1.060,0.805,-30.457,-95.398,-129.700
-1.687,0.984,0.805,-31.311,-63.599,-98.694
-1.624,0.906,0.801,-30.273,-26.733,-71.960
-1.550,0.799,0.771,-30.273,5.188,-46.692
-1.489,0.659,0.756,-29.175,21.362,-26.428
-1.391,0.536,0.770,-35.400,19.409,-4.028
-1.261,0.417,0.795,-42.480,6.592,16.602
-1.118,0.316,0.838,-50.232,-10.193,34.485
-0.982,0.229,0.904,-55.603,-25.391,48.828
-0.835,0.157,0.953,-56.335,-34.790,58.044
-0.698,0.124,1.008,-52.673,-35.278,64.880
-0.563,0.088,1.032,-47.119,-28.320,66.406
-0.476,0.064,1.078,-36.804,-18.250,62.378
-0.426,0.042,1.112,-29.602,-6.653,58.533
-0.367,0.035,1.113,-24.170,8.484,57.434
-0.329,0.039,1.113,-16.602,16.846,55.054
-0.303,0.009,1.108,-7.996,15.503,51.575
-0.292,0.029,1.096,0.916,10.620,50.659
-0.220,0.035,1.047,5.554,5.432,49.316
-0.180,0.049,1.015,7.690,-1.953,46.326
-0.169,0.050,0.991,8.606,-9.094,41.626
-0.171,0.055,0.966,9.644,-9.888,38.086
-0.173,0.061,0.930,10.742,-5.615,36.194
-0.187,0.057,0.893,11.353,-0.122,34.058
-0.196,0.057,0.861,11.841,4.822,32.654
-0.208,0.047,0.838,11.963,8.606,32.715
-0.212,0.047,0.813,11.353,10.010,33.569
-0.191,0.059,0.789,7.996,9.216,35.095
-0.151,0.067,0.768,1.953,6.042,35.461
-0.149,0.056,0.775,-4.517,0.488,34.119
-0.140,0.042,0.800,-10.742,-4.089,32.654
-0.151,0.042,0.820,-13.794,-4.517,29.602
-0.121,0.060,0.866,-18.799,-1.953,29.236
-0.128,0.076,0.934,-21.362,2.563,26.550
-0.172,0.055,0.984,-18.738,6.409,20.874
-0.226,0.042,1.010,-12.878,9.705,15.381
-0.258,0.050,0.999,-6.592,13.123,14.526
-0.260,0.065,0.972,-3.113,13.855,15.869
-0.260,0.095,0.953,-3.418,9.521,18.372
-0.260,0.107,0.945,-5.310,3.113,20.264
-0.260,0.100,0.951,-6.042,-1.770,21.484
-0.244,0.107,0.965,-5.859,-3.845,23.071
-0.221,0.108,0.976,-6.226,-3.235,23.682
-0.221,0.103,0.993,-5.798,-2.625,21.729
-0.244,0.103,1.001,-4.028,-0.610,19.043
-0.263,0.090,1.000,-2.075,4.089,17.517
-0.276,0.098,0.973,0.977,9.644,17.822
-0.242,0.115,0.954,2.625,12.024,18.311
-0.261,0.118,0.964,3.784,7.935,16.479
-0.292,0.102,0.980,4.639,2.563,14.038
-0.309,0.088,0.978,6.470,1.770,14.404
-0.346,0.118,0.996,11.353,4.700,17.456
-0.344,0.129,0.958,10.376,8.057,18.555
-0.395,0.099,0.979,5.798,9.705,17.395
-0.427,0.108,0.980,9.094,11.292,20.752
-0.444,0.105,0.963,11.658,12.573,24.963
-0.450,0.109,0.939,14.038,11.230,30.457
-0.455,0.103,0.915,15.198,6.958,35.767
-0.458,0.098,0.902,14.771,1.160,41.016
-0.436,0.094,0.907,12.939,-3.113,47.302
-0.399,0.088,0.913,9.583,-6.409,52.917
-0.388,0.078,0.939,6.775,-10.742,55.847
-0.397,0.062,0.976,6.104,-13.916,56.763
-0.409,0.059,0.988,7.141,-12.390,57.190
-0.426,0.065,0.982,9.460,-7.263,57.556
-0.469,0.051,0.974,13.794,0.061,57.739
-0.504,0.045,0.964,19.104,9.155,60.303
-0.510,0.051,0.933,23.804,15.930,65.613
-0.509,0.050,0.901,26.184,18.982,72.754
-0.501,0.042,0.874,26.672,16.785,80.261
-0.487,0.033,0.851,26.794,10.925,88.013
-0.461,0.026,0.834,24.170,3.540,96.436
-0.430,0.013,0.824,20.630,-4.150,104.919
-0.389,0.017,0.832,16.235,-10.803,111.206
-0.378,0.016,0.856,11.963,-15.869,114.624
-0.327,0.027,0.859,9.644,-17.090,114.929
-0.336,0.038,0.891,7.629,-14.587,112.793
-0.312,0.015,0.880,4.761,-10.437,103.516
-0.360,0.024,0.881,8.240,-3.296,96.252
-0.363,-0.004,0.888,8.850,8.728,94.116
-0.353,-0.035,0.855,8.911,20.447,96.802
-0.354,-0.019,0.845,12.573,26.489,102.722
-0.329,-0.036,0.838,10.803,26.428,109.070
-0.305,-0.038,0.839,7.690,21.179,115.234
-0.296,-0.045,0.857,5.127,11.841,119.019
-0.283,-0.033,0.874,4.333,2.808,120.422
-0.283,-0.025,0.895,4.028,-2.747,119.812
-0.280,0.004,0.917,2.991,-2.441,116.943
-0.253,-0.010,0.869,-0.732,2.563,111.755
-0.253,-0.021,0.849,-1.770,6.775,105.286
-0.250,-0.028,0.831,-0.793,9.827,101.868
-0.187,-0.047,0.820,-0.732,12.878,101.135
-0.205,-0.015,0.822,-2.441,11.719,101.013
-0.145,-0.017,0.856,-6.775,7.202,105.957
1.737,0.213,1.218,7.507,-40.405,-207.275
1.674,0.212,1.235,10.010,-38.391,-261.230
1.633,0.278,1.226,15.930,-26.184,-308.289
1.647,0.361,1.171,18.188,-7.690,-346.741
1.658,0.499,1.069,22.461,5.005,-383.240
1.419,0.695,1.008,34.180,7.996,-424.561
1.059,0.808,0.948,40.833,9.521,-470.581
0.601,0.839,0.923,38.635,21.667,-503.723
0.110,0.835,0.908,32.532,52.246,-511.780
-0.351,0.886,0.861,35.217,93.811,-494.751
-0.751,0.930,0.706,44.495,122.620,-458.740
-0.975,1.093,0.528,43.518,119.568,-412.170
-1.128,1.252,0.476,24.658,75.012,-368.286
-1.341,1.277,0.520,-0.671,3.906,-328.247
-1.474,1.269,0.618,-23.682,-59.631,-286.804
-1.501,1.270,0.711,-33.875,-93.628,-245.483
-1.471,1.258,0.751,-31.799,-95.642,-208.618
-1.441,1.239,0.763,-28.076,-74.402,-177.917
-1.440,1.191,0.772,-24.475,-44.861,-153.259
-1.480,1.108,0.805,-22.827,-15.869,-129.944
-1.506,1.034,0.831,-20.813,6.836,-105.225
-1.489,0.928,0.872,-19.348,18.127,-80.994
-1.460,0.795,0.928,-17.944,15.137,-58.228
-1.457,0.671,0.996,-15.930,5.127,-35.828
-1.352,0.494,1.000,-21.057,-4.883,-13.855
-1.225,0.401,0.958,-20.264,-18.005,7.141
-1.084,0.336,0.933,-18.555,-35.034,22.278
-0.945,0.265,0.948,-20.813,-48.279,29.663
-0.808,0.206,0.968,-22.339,-48.462,37.109
-0.694,0.166,0.987,-22.949,-38.452,42.908
-0.599,0.126,1.012,-21.545,-25.024,45.288
-0.505,0.097,1.036,-17.517,-13.306,44.800
-0.479,0.067,1.059,-15.503,-8.057,41.931
-0.466,0.057,1.072,-14.648,-3.601,42.847
-0.430,0.051,1.062,-9.949,-0.977,43.701
-0.399,0.059,1.049,-5.676,-3.113,44.189
-0.371,0.055,1.043,-2.380,-9.277,43.213
-0.348,0.061,1.033,2.502,-14.648,43.030
-0.322,0.074,1.016,5.920,-16.602,43.701
-0.277,0.068,0.994,9.766,-15.442,43.457
-0.260,0.057,0.965,14.038,-14.099,41.809
-0.247,0.054,0.932,17.578,-12.634,40.161
-0.220,0.067,0.905,18.677,-10.193,38.452
-0.215,0.019,0.872,15.503,-7.568,35.583
-0.234,0.012,0.848,16.663,-6.348,33.325
-0.236,0.017,0.817,15.137,-3.906,32.959
-0.222,0.017,0.798,10.864,-2.869,32.593
-0.235,0.016,0.796,5.310,-4.395,31.067
-0.248,0.019,0.807,-0.854,-7.141,29.297
-0.260,0.032,0.845,-5.127,-8.789,28.137
-0.293,0.026,0.880,-5.981,-7.019,26.245
-0.306,0.021,0.898,-6.470,-3.601,26.611
-0.315,0.029,0.900,-6.409,-0.732,28.381
-0.308,0.039,0.903,-4.822,0.305,29.602
-0.325,0.049,0.911,-3.113,-1.038,29.968
-0.328,0.046,0.914,-0.610,-2.319,31.006
-0.316,0.046,0.911,1.709,-4.333,31.189
-0.301,0.052,0.907,2.197,-6.042,32.166
-0.307,0.078,0.911,0.977,-7.019,32.166
-0.310,0.042,0.895,-3.662,-6.348,31.372
-0.318,0.055,0.905,-2.502,-3.906,32.288
-0.327,0.061,0.903,-0.610,0.061,33.264
-0.325,0.066,0.904,-1.282,3.540,33.264
-0.329,0.076,0.906,-1.892,5.188,32.959
-0.348,0.080,0.917,-3.235,5.127,32.227
-0.387,0.064,0.946,-3.418,5.554,31.738
-0.423,0.068,0.951,-0.977,6.958,33.813
-0.439,0.079,0.947,-0.122,8.667,36.682
-0.453,0.095,0.948,1.770,8.606,39.307
-0.484,0.094,0.945,4.944,7.141,41.748
-0.513,0.087,0.928,7.629,5.310,44.678
-0.524,0.086,0.896,9.888,3.723,49.072
-0.497,0.096,0.853,10.254,1.953,54.382
-0.434,0.086,0.853,5.554,-1.038,60.242
-0.384,0.049,0.859,-0.916,-6.775,64.148
-0.378,0.043,0.892,-2.930,-14.038,66.956
-0.372,0.008,0.938,-7.935,-18.616,67.871
-0.385,-0.015,0.966,-8.850,-18.188,68.787
-0.402,0.002,1.017,-4.211,-12.085,70.068
-0.423,-0.024,0.975,-5.798,-3.906,69.397
-0.470,-0.004,0.968,-0.244,4.517,68.665
-0.511,0.013,0.921,8.850,12.817,68.909
-0.520,0.022,0.868,11.597,18.005,70.251
-0.505,0.046,0.822,10.742,17.151,74.585
-0.483,0.074,0.794,6.104,9.766,80.017
-0.458,0.049,0.813,-1.709,-2.136,84.900
-0.426,0.019,0.826,-9.705,-14.648,88.379
-0.432,0.042,0.877,-12.085,-24.231,91.309
-0.416,-0.004,0.887,-18.433,-25.879,91.980
-0.416,0.024,0.927,-17.517,-20.264,91.797
-0.402,-0.022,0.897,-18.555,-8.606,88.806
-0.413,-0.018,0.892,-11.353,6.104,87.097
-0.404,0.008,0.863,-2.563,21.545,85.327
-0.385,0.021,0.827,0.732,32.837,84.778
-0.376,0.021,0.816,-0.916,35.767,84.473
-0.385,0.017,0.846,-5.005,31.189,84.534
-0.399,-0.003,0.871,-8.484,23.132,86.182
-0.407,-0.007,0.893,-10.193,15.930,90.088
-0.429,-0.010,0.911,-11.475,10.437,94.849
-0.448,-0.027,0.934,-9.277,8.484,99.976
-1.466,1.218,0.631,6.897,-9.888,-286.194
-1.585,1.209,0.725,-9.949,-74.097,-247.437
-1.643,1.191,0.812,-17.273,-107.849,-210.388
-1.602,1.157,0.865,-15.686,-103.088,-175.476
-1.570,1.106,0.857,-8.301,-69.641,-144.836
-1.545,1.050,0.801,1.099,-29.236,-116.821
-1.536,0.964,0.753,2.136,0.366,-92.896
-1.528,0.803,0.712,0.977,11.414,-71.594
-1.470,0.728,0.719,-2.930,5.371,-47.974
-1.395,0.594,0.745,-8.789,-8.728,-24.170
-1.345,0.445,0.875,-12.146,-26.367,-7.080
-1.209,0.319,0.903,-16.724,-33.936,9.644
-1.059,0.243,0.908,-23.499,-33.203,25.513
-0.933,0.183,0.931,-26.123,-29.419,36.377
-0.847,0.117,0.941,-27.039,-21.667,42.908
-0.739,0.059,0.942,-25.940,-12.268,46.570
-0.632,0.022,0.948,-28.198,-5.554,50.720
-0.565,0.010,0.961,-33.508,-3.296,53.223
-0.499,0.008,0.987,-38.391,-2.197,55.176
-0.429,-0.000,1.013,-36.133,-1.770,55.603
-0.359,0.005,1.039,-29.419,-3.784,54.443
-0.305,-0.004,1.078,-21.057,-6.775,51.575
-0.270,-0.001,1.098,-12.268,-9.155,47.974
-0.205,-0.019,1.097,-9.705,-9.094,45.410
-0.167,0.016,1.117,-13.550,-9.399,41.992
-0.159,-0.000,1.088,-6.653,-8.667,37.109
-0.157,0.006,1.051,5.249,-5.127,31.677
-0.165,-0.005,0.992,10.010,-1.038,26.611
-0.180,-0.018,0.935,17.273,1.526,22.888
-0.207,-0.021,0.881,19.653,1.465,20.874
-0.220,-0.035,0.834,18.188,0.671,19.897
-0.223,-0.034,0.798,15.198,-0.549,20.630
-0.214,-0.027,0.776,10.132,-2.869,21.240
-0.218,-0.027,0.775,4.395,-5.066,20.996
-0.210,-0.022,0.792,-0.610,-6.042,20.447
-0.198,-0.009,0.804,-6.042,-5.005,18.799
-0.198,0.002,0.829,-9.644,-3.418,16.174
-0.194,0.007,0.864,-10.376,-1.465,12.329
-0.208,0.003,0.908,-9.277,1.160,8.301
-0.218,-0.007,0.934,-8.362,4.395,5.798
-0.234,-0.001,0.941,-8.362,5.798,3.601
-0.249,0.000,0.951,-7.446,5.188,1.831
-0.262,0.001,0.952,-6.653,2.808,0.854
-0.282,0.002,0.960,-7.690,-1.099,0.244
-0.301,0.008,0.960,-8.057,-3.784,0.793
-0.318,0.028,0.960,-7.690,-3.967,1.892
-0.345,0.045,0.965,-6.042,-2.136,2.747
-0.360,0.055,0.959,-3.479,-0.183,3.906
-0.370,0.073,0.958,-0.610,0.732,5.920
-0.369,0.096,0.956,1.587,0.854,7.935
-0.363,0.104,0.958,3.845,0.977,8.850
-0.376,0.097,0.972,6.958,0.977,9.338
-0.386,0.094,0.989,9.644,2.747,10.620
-0.399,0.085,0.998,11.536,5.310,12.268
-0.419,0.094,0.996,13.062,6.958,14.526
-0.425,0.090,0.983,13.184,6.592,15.503
-0.456,0.086,0.976,13.367,4.822,15.686
-0.505,0.070,0.975,14.465,4.700,17.151
-0.527,0.056,0.960,16.785,6.531,20.935
-0.548,0.054,0.942,18.982,7.812,25.940
-0.569,0.047,0.925,21.179,8.057,31.433
-0.584,0.043,0.904,23.621,7.996,37.964
-0.590,0.060,0.898,25.024,8.545,45.471
-0.573,0.071,0.895,24.719,10.376,52.612
-0.537,0.088,0.879,22.949,10.376,57.861
-0.533,0.092,0.885,20.874,5.859,60.303
-0.546,0.065,0.896,19.104,-0.305,61.707
-0.576,0.059,0.919,20.081,-3.601,64.819
-0.581,0.048,0.905,18.616,-2.319,69.336
-0.588,0.027,0.890,16.968,2.075,75.073
-0.598,0.024,0.868,18.005,7.507,82.520
