aX,aY,aZ,gX,gY,gZ
-0.252,0.410,0.917,-17.517,-13.916,-25.269
-0.234,0.426,0.943,-14.771,-12.512,-24.048
-0.236,0.430,0.961,-10.498,-12.329,-24.841
-0.244,0.405,0.978,-6.409,-11.597,-25.208
-0.249,0.430,0.967,-1.038,-10.254,-23.071
-0.219,0.411,0.957,2.502,-7.629,-21.667
-0.200,0.413,0.938,4.150,-6.226,-21.118
-0.210,0.404,0.915,5.493,-6.592,-20.996
-0.225,0.378,0.900,6.165,-7.996,-20.752
-0.238,0.356,0.885,6.226,-9.399,-17.944
-0.240,0.342,0.863,5.920,-9.644,-14.282
-0.238,0.340,0.841,4.028,-8.728,-10.315
-0.205,0.340,0.838,0.549,-7.080,-6.897
-0.139,0.356,0.845,-2.502,-5.127,-5.371
-0.133,0.354,0.858,-4.822,-4.883,-7.629
-0.150,0.350,0.873,-6.104,-5.981,-11.658
-0.156,0.351,0.885,-6.836,-6.775,-13.367
-1.512,1.020,0.631,13.245,117.615,26.672
-1.575,1.062,0.576,11.169,117.065,64.453
-1.571,1.084,0.518,3.479,104.858,115.540
-1.528,1.074,0.506,-4.517,88.501,164.917
-1.495,1.052,0.490,-7.446,81.055,202.209
-1.466,1.093,0.461,-5.554,97.778,230.896
-1.356,1.121,0.408,2.808,135.803,247.314
-1.233,1.128,0.388,14.771,183.167,253.601
-1.144,1.141,0.313,29.663,224.548,258.606
-1.034,1.141,0.205,42.542,253.052,269.775
-0.852,1.136,0.105,49.622,269.592,289.917
-0.645,1.188,0.021,49.622,275.085,317.383
-0.404,1.211,0.013,42.297,269.409,343.201
-0.175,1.247,0.013,35.095,263.367,367.371
0.045,1.276,0.026,29.480,263.062,385.254
0.263,1.300,0.003,27.222,270.813,392.822
0.498,1.320,-0.030,26.855,285.156,390.442
0.779,1.315,-0.032,29.114,295.471,384.827
1.099,1.317,0.028,30.945,290.649,374.878
1.326,1.299,0.118,33.020,267.151,360.779
1.495,1.258,0.215,35.767,229.126,341.248
1.648,1.265,0.289,41.565,189.697,321.777
1.821,1.286,0.316,47.302,157.410,298.584
2.014,1.243,0.371,43.884,128.418,262.939
2.161,1.181,0.432,36.865,101.868,218.750
2.249,1.124,0.491,33.875,78.857,169.739
2.201,1.109,0.473,30.884,52.063,115.234
2.217,1.003,0.513,19.165,62.439,96.191
2.214,0.919,0.546,21.301,43.518,59.937
2.224,0.858,0.557,23.071,9.583,14.160
2.148,0.812,0.561,19.348,-13.123,-25.146
2.024,0.789,0.560,10.681,-26.978,-56.580
1.876,0.746,0.563,2.014,-36.011,-75.195
1.733,0.732,0.574,-5.981,-44.495,-90.515
1.588,0.727,0.592,-10.742,-51.697,-109.314
1.450,0.701,0.615,-10.986,-58.411,-129.272
1.310,0.713,0.617,-7.935,-65.857,-147.278
1.182,0.662,0.625,-4.578,-73.364,-172.791
1.019,0.679,0.599,0.671,-86.548,-186.951
0.862,0.659,0.579,0.916,-93.628,-190.613
0.759,0.644,0.576,-0.366,-97.717,-196.533
0.675,0.639,0.557,-1.099,-106.567,-203.186
0.587,0.630,0.532,-1.404,-117.981,-210.815
0.509,0.619,0.516,-4.272,-128.601,-217.041
0.436,0.611,0.521,-9.338,-139.099,-219.543
0.376,0.613,0.533,-14.404,-148.987,-220.398
0.292,0.602,0.549,-18.738,-157.227,-222.717
0.187,0.605,0.567,-21.423,-164.246,-224.121
0.098,0.604,0.583,-22.034,-167.542,-221.008
0.033,0.619,0.620,-21.790,-166.504,-213.501
-0.006,0.614,0.663,-19.836,-161.438,-202.820
-0.043,0.636,0.678,-16.785,-155.334,-192.810
-0.100,0.638,0.678,-13.123,-149.353,-186.646
-0.155,0.636,0.665,-10.132,-144.714,-182.251
-0.184,0.668,0.656,-9.399,-142.761,-177.856
-0.246,0.672,0.641,-11.414,-144.348,-174.622
-0.335,0.668,0.646,-13.367,-148.926,-171.326
-0.437,0.646,0.658,-12.939,-151.978,-164.856
-0.489,0.629,0.674,-11.230,-150.208,-153.259
-0.512,0.620,0.707,-8.789,-142.639,-138.306
-0.517,0.602,0.741,-4.822,-130.066,-124.878
-0.512,0.584,0.760,1.587,-114.014,-114.075
-0.516,0.564,0.759,8.118,-97.534,-106.506
-0.508,0.556,0.748,12.268,-80.627,-100.708
-0.467,0.557,0.745,12.695,-66.528,-95.703
-0.445,0.541,0.750,11.414,-57.861,-93.689
-0.469,0.508,0.759,10.742,-56.030,-94.482
-0.521,0.466,0.760,10.803,-58.167,-93.750
-0.531,0.456,0.735,10.864,-58.044,-87.708
-0.498,0.447,0.723,6.592,-55.725,-78.613
-0.476,0.425,0.719,3.052,-52.368,-78.674
-0.506,0.452,0.732,-3.113,-50.842,-62.134
-0.448,0.412,0.782,-10.559,-39.978,-51.514
-0.390,0.432,0.824,-16.357,-37.048,-53.162
-0.391,0.427,0.872,-18.005,-34.302,-54.810
-0.400,0.416,0.917,-17.029,-29.907,-54.077
-0.396,0.405,0.939,-13.428,-26.550,-50.293
-0.366,0.397,0.973,-8.057,-22.278,-45.288
-0.339,0.401,0.966,0.244,-18.982,-41.321
-0.332,0.389,0.956,7.629,-16.602,-38.879
-0.319,0.359,0.935,13.611,-13.123,-36.804
-0.295,0.366,0.889,16.479,-10.437,-34.058
-0.277,0.344,0.856,14.954,-8.118,-34.119
-0.278,0.331,0.840,10.864,-7.996,-34.058
-0.280,0.325,0.832,6.775,-8.301,-32.776
-0.267,0.318,0.829,2.136,-8.240,-30.090
-0.251,0.322,0.830,-3.235,-9.216,-26.550
-0.240,0.336,0.843,-8.362,-11.658,-23.254
-0.245,0.343,0.860,-11.841,-14.954,-20.142
-0.247,0.351,0.878,-13.245,-17.761,-16.968
-0.244,0.363,0.896,-12.756,-18.555,-13.794
-0.231,0.376,0.911,-10.498,-16.235,-11.169
-0.218,0.382,0.918,-6.897,-12.390,-10.132
-0.207,0.386,0.911,-2.869,-8.972,-10.681
-0.178,0.385,0.900,-1.221,-5.310,-11.841
-0.172,0.375,0.896,-1.221,-2.991,-13.611
-0.180,0.368,0.903,-1.404,-1.892,-15.930
-0.178,0.370,0.901,-0.244,-1.038,-16.968
-0.177,0.370,0.890,0.427,-0.977,-16.541
-0.179,0.362,0.886,-0.244,-2.136,-14.771
-1.640,0.923,0.535,-30.579,82.397,159.912
-1.553,0.916,0.463,-24.597,95.825,192.200
-1.421,0.896,0.409,-21.729,113.586,216.309
-1.373,0.901,0.332,-19.348,130.859,233.765
-1.285,0.881,0.286,-13.794,144.592,239.868
-1.238,0.877,0.187,-7.812,161.133,249.451
-1.160,0.892,0.133,-5.371,181.274,269.043
-1.004,0.932,0.089,-5.310,200.867,294.373
-0.797,1.028,0.053,-5.554,222.229,322.083
-0.586,1.127,0.064,-8.057,242.615,341.614
-0.381,1.216,0.140,-9.888,263.794,354.065
-0.121,1.311,0.136,-3.723,288.879,360.107
0.159,1.349,0.112,2.686,312.866,359.131
0.442,1.367,0.118,5.920,325.500,354.126
0.669,1.385,0.171,6.836,315.979,349.182
0.905,1.400,0.254,6.592,280.640,344.299
1.128,1.448,0.375,7.263,234.253,334.961
1.287,1.509,0.447,11.963,192.993,325.134
1.477,1.471,0.551,18.616,166.809,307.556
1.641,1.484,0.592,25.696,132.385,268.005
1.750,1.462,0.615,28.931,118.958,233.398
1.870,1.404,0.662,29.053,110.413,199.463
1.959,1.320,0.692,30.884,99.304,165.527
2.105,1.317,0.699,28.015,93.445,137.634
2.139,1.257,0.736,33.875,87.036,111.816
2.203,1.186,0.782,42.358,56.274,69.519
2.217,1.154,0.781,51.697,32.837,32.166
2.206,1.097,0.772,55.908,15.991,-3.906
2.156,1.005,0.757,55.420,-0.671,-37.354
2.040,0.933,0.722,53.528,-19.409,-67.871
1.905,0.885,0.664,49.194,-37.354,-98.145
1.714,0.839,0.628,42.908,-52.917,-124.023
1.507,0.789,0.615,36.438,-64.880,-147.888
1.322,0.749,0.604,32.104,-70.984,-170.593
1.157,0.704,0.585,31.189,-72.754,-199.036
0.969,0.698,0.560,30.701,-74.829,-213.562
0.829,0.668,0.548,26.550,-74.097,-223.083
0.696,0.649,0.544,22.949,-78.125,-232.361
0.573,0.644,0.522,23.682,-87.708,-241.211
0.472,0.628,0.504,24.048,-100.830,-246.033
0.412,0.604,0.501,20.630,-112.671,-246.399
0.352,0.593,0.497,14.648,-123.352,-245.911
0.270,0.579,0.499,8.850,-135.315,-248.169
0.174,0.567,0.498,3.174,-147.156,-250.732
0.100,0.563,0.491,-2.441,-157.227,-250.671
0.005,0.579,0.511,-9.583,-165.283,-246.643
-0.088,0.583,0.558,-16.235,-169.434,-239.014
-0.153,0.595,0.610,-18.188,-167.603,-229.065
-0.191,0.604,0.645,-17.029,-162.598,-217.102
-0.244,0.600,0.688,-13.977,-154.968,-205.017
-0.279,0.584,0.697,-7.812,-146.057,-194.824
-0.320,0.574,0.679,-1.648,-140.198,-185.730
-0.363,0.550,0.653,1.770,-137.512,-176.392
-0.391,0.543,0.617,2.930,-136.230,-166.565
-0.407,0.518,0.580,0.732,-135.376,-157.043
-0.436,0.491,0.562,-4.700,-134.338,-148.987
-0.459,0.478,0.568,-11.108,-130.859,-143.066
-0.481,0.475,0.597,-17.578,-123.657,-138.611
-0.476,0.482,0.623,-23.132,-111.633,-135.864
-0.503,0.481,0.663,-27.832,-96.802,-135.315
-0.547,0.479,0.728,-30.273,-80.994,-133.057
-0.576,0.484,0.790,-28.259,-66.895,-127.319
-0.546,0.494,0.823,-22.400,-55.298,-115.051
-0.505,0.491,0.856,-15.991,-47.974,-102.173
-0.472,0.468,0.854,-9.644,-45.837,-91.309
-0.447,0.464,0.842,-3.479,-47.546,-81.726
-0.451,0.413,0.807,1.282,-49.255,-80.872
-0.436,0.439,0.758,4.089,-54.443,-70.984
-0.428,0.399,0.763,-0.549,-49.805,-56.091
-0.401,0.379,0.759,-5.981,-44.678,-59.570
-0.390,0.399,0.764,-11.047,-39.612,-60.730
-0.371,0.386,0.784,-17.273,-29.968,-60.303
-0.368,0.381,0.813,-22.217,-21.851,-62.195
-0.379,0.358,0.855,-24.048,-16.541,-62.744
-0.388,0.403,0.877,-22.034,-12.939,-58.044
-0.366,0.381,0.900,-19.287,-10.681,-52.490
-0.367,0.388,0.916,-14.221,-9.827,-44.189
-0.321,0.387,0.919,-6.165,-11.169,-37.231
-0.295,0.412,0.878,0.916,-13.977,-31.982
-0.298,0.415,0.856,2.747,-16.296,-27.832
-0.287,0.381,0.850,0.122,-17.456,-27.771
-0.292,0.389,0.828,-1.465,-18.921,-26.367
-0.302,0.371,0.820,-5.005,-19.287,-25.635
-0.317,0.363,0.823,-8.606,-18.250,-22.949
-0.292,0.370,0.834,-12.024,-16.479,-19.897
-0.283,0.382,0.851,-14.465,-15.015,-17.700
-0.294,0.387,0.871,-14.954,-13.611,-16.602
-0.294,0.395,0.886,-14.099,-12.024,-15.198
-0.288,0.394,0.897,-12.146,-9.338,-13.367
-0.253,0.408,0.908,-9.644,-5.554,-11.475
-0.223,0.425,0.923,-7.019,-3.052,-10.986
-0.221,0.429,0.931,-3.662,-1.770,-12.268
-0.221,0.416,0.938,-0.977,-1.282,-13.000
-0.216,0.403,0.940,1.587,0.122,-12.451
-0.218,0.395,0.926,4.272,2.502,-11.414
-0.186,0.396,0.889,5.493,5.920,-10.193
-0.138,0.388,0.878,3.174,8.362,-9.521
-0.144,0.379,0.891,0.793,8.789,-11.719
-0.166,0.373,0.891,0.061,8.423,-15.015
-0.176,0.368,0.898,-0.488,7.996,-15.503
-1.398,0.932,0.905,24.597,97.778,112.793
-1.474,0.967,0.800,35.400,129.517,126.221
-1.605,0.959,0.722,38.208,147.766,144.226
-1.640,0.962,0.610,37.964,152.527,174.133
-1.615,0.990,0.463,34.607,150.208,210.327
-1.563,0.991,0.380,23.071,142.334,244.995
-1.480,1.011,0.345,8.545,134.827,275.818
-1.392,1.014,0.336,-3.296,136.536,301.697
-1.208,1.062,0.332,-6.531,155.090,320.862
-1.000,1.097,0.312,-1.709,186.707,323.669
-0.795,1.079,0.238,7.141,226.562,315.125
-0.560,1.061,0.125,15.991,266.968,305.298
-0.282,1.071,-0.007,22.522,299.927,299.072
-0.000,1.085,-0.073,24.170,316.223,297.485
0.286,1.113,-0.105,22.827,311.401,299.072
0.526,1.103,-0.086,20.020,286.133,304.993
0.735,1.114,-0.074,19.958,245.911,312.866
0.976,1.089,-0.061,18.799,199.829,317.749
1.223,1.052,-0.022,13.916,155.151,317.383
1.502,1.011,0.033,9.277,121.460,310.547
1.719,1.015,0.105,3.601,99.609,290.527
1.894,0.958,0.205,-2.380,85.449,255.737
2.019,0.955,0.280,-4.639,78.064,216.125
2.120,0.958,0.340,-2.930,74.219,173.645
2.175,0.958,0.402,-1.404,65.125,128.235
2.228,0.881,0.479,-1.465,54.565,87.463
2.237,0.992,0.491,-13.733,41.748,51.514
2.156,0.895,0.557,-14.465,59.570,51.514
2.139,0.887,0.621,-11.108,25.757,16.479
2.084,0.855,0.651,-10.620,-3.845,-25.757
1.919,0.850,0.686,-13.916,-15.930,-52.551
1.753,0.850,0.696,-16.235,-19.592,-63.354
1.604,0.858,0.705,-15.015,-28.320,-75.317
1.462,0.838,0.720,-11.841,-34.485,-92.163
1.333,0.828,0.720,-5.249,-36.987,-108.276
1.194,0.810,0.698,3.113,-42.358,-127.991
1.066,0.780,0.677,10.437,-50.842,-145.325
0.981,0.740,0.647,16.113,-59.082,-172.668
0.853,0.744,0.618,17.700,-71.045,-180.298
0.772,0.727,0.599,11.719,-76.782,-181.763
0.682,0.679,0.590,4.395,-86.731,-190.857
0.573,0.660,0.563,-0.732,-101.501,-199.524
0.472,0.635,0.544,-6.165,-117.126,-203.979
0.407,0.635,0.535,-13.306,-130.554,-202.698
0.359,0.641,0.547,-21.973,-141.174,-200.562
0.286,0.638,0.576,-29.602,-150.085,-200.562
0.214,0.653,0.594,-33.020,-156.738,-202.209
0.119,0.651,0.641,-34.119,-160.034,-202.576
0.041,0.647,0.679,-32.837,-158.691,-198.792
-0.004,0.655,0.726,-28.870,-153.748,-191.345
-0.036,0.638,0.737,-23.010,-147.583,-183.838
-0.066,0.620,0.728,-15.747,-142.273,-177.307
-0.090,0.620,0.698,-8.606,-139.282,-172.485
-0.113,0.623,0.655,-4.883,-138.916,-169.373
-0.151,0.613,0.616,-5.371,-140.808,-167.542
-0.233,0.599,0.598,-8.423,-144.287,-165.039
-0.274,0.587,0.595,-11.780,-146.545,-159.485
-0.284,0.568,0.601,-15.686,-145.325,-151.672
-0.309,0.564,0.618,-19.897,-141.846,-145.325
-0.347,0.558,0.648,-23.865,-137.695,-139.343
-0.404,0.550,0.681,-25.574,-132.568,-132.019
-0.436,0.557,0.720,-25.024,-125.305,-122.803
-0.443,0.565,0.756,-21.851,-116.272,-112.549
-0.427,0.567,0.786,-15.808,-107.361,-104.126
-0.411,0.563,0.801,-8.728,-99.548,-98.511
-0.404,0.558,0.802,-1.465,-93.445,-94.910
-0.408,0.556,0.788,4.517,-87.891,-91.248
-0.408,0.530,0.775,6.958,-79.895,-86.609
-0.393,0.510,0.782,6.897,-69.275,-81.360
-0.378,0.476,0.767,8.667,-58.655,-86.426
-0.396,0.488,0.756,8.423,-51.941,-75.134
-0.378,0.454,0.764,3.235,-40.649,-65.613
-0.371,0.457,0.757,0.061,-35.583,-68.420
-0.369,0.455,0.752,-1.953,-34.485,-65.918
-0.356,0.448,0.758,-5.737,-35.583,-60.608
-0.361,0.454,0.774,-8.789,-37.964,-56.030
-0.378,0.457,0.805,-10.803,-40.161,-50.354
-0.376,0.458,0.829,-11.047,-41.992,-43.823
-0.361,0.468,0.847,-9.949,-41.748,-38.147
-0.340,0.495,0.856,-8.606,-39.734,-33.569
-0.325,0.500,0.865,-8.545,-36.499,-31.555
-0.324,0.494,0.890,-8.789,-31.616,-31.982
-0.316,0.478,0.907,-6.897,-24.109,-32.532
-0.315,0.471,0.910,-3.967,-16.296,-32.654
-0.311,0.468,0.897,-0.610,-11.108,-31.006
-0.312,0.451,0.886,2.075,-7.996,-27.283
-0.316,0.442,0.867,4.517,-7.263,-23.437
-0.308,0.436,0.842,5.920,-7.874,-18.738
-0.279,0.435,0.817,5.615,-8.850,-14.709
-0.260,0.439,0.801,3.296,-11.047,-12.695
-0.263,0.435,0.801,-0.793,-13.306,-11.902
-0.255,0.428,0.811,-5.432,-12.756,-11.169
-0.245,0.421,0.834,-9.521,-10.132,-10.376
-0.217,0.459,0.831,-11.108,-7.507,-9.583
-0.213,0.455,0.859,-13.123,-6.104,-9.949
-0.220,0.439,0.888,-14.160,-4.883,-10.498
-0.215,0.450,0.900,-11.597,-4.272,-8.301
-0.202,0.442,0.911,-8.301,-3.235,-6.287
-0.184,0.445,0.911,-4.150,-2.441,-4.150
-0.177,0.436,0.906,0.061,-2.014,-2.930
1.986,0.959,0.473,-6.531,137.634,216.125
2.088,0.959,0.533,-2.502,109.497,192.139
2.132,0.974,0.576,2.808,84.106,162.598
2.147,0.987,0.599,7.568,65.186,130.310
2.176,0.983,0.643,9.460,49.316,93.323
2.054,1.004,0.629,5.249,31.738,51.086
2.021,0.910,0.683,-1.282,57.861,31.982
1.903,0.917,0.717,5.127,46.692,-4.333
1.814,0.908,0.712,13.855,15.320,-54.016
1.674,0.908,0.721,18.188,1.221,-88.135
1.508,0.877,0.738,17.883,2.075,-101.746
1.329,0.879,0.722,21.973,-3.723,-106.567
1.176,0.867,0.705,24.597,-18.433,-115.051
1.047,0.837,0.679,23.560,-28.259,-120.239
0.924,0.797,0.662,22.461,-38.208,-121.765
0.800,0.723,0.655,23.682,-53.833,-126.038
0.730,0.707,0.619,25.635,-72.876,-134.460
0.604,0.711,0.595,23.804,-85.266,-130.920
0.542,0.679,0.594,18.555,-92.590,-132.629
0.475,0.663,0.619,14.648,-103.088,-140.930
0.393,0.635,0.643,12.634,-113.403,-153.076
0.272,0.648,0.665,13.245,-118.469,-163.086
0.171,0.618,0.703,14.343,-116.577,-167.480
0.104,0.596,0.726,16.724,-109.619,-164.246
0.101,0.596,0.723,19.470,-101.685,-158.081
0.116,0.586,0.737,21.790,-96.191,-154.846
0.122,0.612,0.716,22.888,-96.313,-154.785
0.074,0.606,0.705,21.179,-101.318,-157.898
0.054,0.587,0.714,16.602,-107.971,-160.156
0.042,0.585,0.706,11.536,-116.638,-157.776
0.006,0.569,0.703,6.775,-125.061,-157.410
-0.039,0.537,0.702,2.075,-132.080,-157.715
-0.074,0.527,0.709,-0.183,-137.756,-155.273
-0.089,0.517,0.709,-0.366,-141.235,-152.954
-0.131,0.518,0.719,0.732,-141.724,-150.513
-0.195,0.499,0.758,2.686,-139.709,-148.621
-0.198,0.457,0.789,8.301,-133.484,-144.897
-0.198,0.523,0.767,15.686,-125.488,-139.404
-0.205,0.491,0.761,17.334,-114.441,-133.484
-0.221,0.468,0.753,16.113,-105.774,-129.517
-0.240,0.453,0.748,14.221,-102.722,-126.831
-0.248,0.450,0.724,11.536,-102.844,-123.108
-0.235,0.413,0.720,6.836,-102.783,-117.737
-0.259,0.450,0.725,4.089,-100.525,-110.840
-0.255,0.438,0.742,1.648,-95.459,-108.093
-0.282,0.428,0.776,0.122,-87.280,-105.530
-0.295,0.380,0.816,0.427,-76.294,-102.417
-0.285,0.400,0.841,4.639,-63.782,-97.717
-0.260,0.382,0.840,8.728,-52.856,-95.581
-0.237,0.350,0.856,11.414,-42.847,-94.543
-0.242,0.365,0.828,13.855,-35.706,-91.492
-0.249,0.368,0.782,13.367,-34.668,-92.773
-0.276,0.340,0.748,8.301,-39.307,-94.055
-0.321,0.332,0.714,3.235,-43.701,-92.896
-0.319,0.349,0.698,0.305,-48.218,-83.252
-0.380,0.347,0.722,-8.118,-54.626,-66.589
-0.371,0.344,0.734,-14.587,-53.162,-59.875
-0.365,0.362,0.752,-18.799,-50.903,-55.969
-0.344,0.370,0.787,-22.339,-46.753,-52.002
-0.321,0.384,0.821,-23.621,-40.771,-49.561
-0.307,0.407,0.851,-23.254,-35.217,-48.584
-0.312,0.414,0.875,-21.851,-30.640,-49.683
-0.327,0.407,0.894,-19.165,-27.100,-49.927
-0.333,0.413,0.903,-15.259,-24.048,-47.913
-0.326,0.416,0.895,-10.193,-20.508,-45.105
-0.319,0.427,0.890,-6.042,-17.700,-42.358
-0.314,0.422,0.877,-3.662,-17.151,-39.368
-0.300,0.423,0.863,-2.930,-18.555,-35.950
-0.297,0.432,0.846,-3.784,-21.240,-32.959
-0.301,0.429,0.838,-6.714,-22.766,-29.663
-0.311,0.423,0.838,-10.193,-23.315,-25.818
-0.302,0.424,0.848,-13.489,-23.315,-21.851
-0.291,0.430,0.854,-15.381,-23.254,-18.799
-0.291,0.430,0.867,-16.663,-21.912,-16.602
-0.302,0.432,0.882,-17.334,-19.592,-14.893
-0.293,0.432,0.896,-16.663,-16.541,-12.512
-0.274,0.437,0.911,-14.832,-13.367,-10.071
-0.268,0.441,0.917,-12.024,-11.475,-8.484
-0.271,0.435,0.922,-8.911,-10.742,-7.324
-0.266,0.435,0.922,-5.432,-10.254,-5.371
-0.247,0.442,0.911,-2.502,-9.583,-2.930
-0.239,0.435,0.903,-0.549,-8.972,-2.258
-0.238,0.431,0.892,0.854,-8.057,-2.686
-0.228,0.429,0.882,1.282,-6.226,-3.052
-0.213,0.421,0.878,0.183,-4.272,-3.479
-0.207,0.412,0.879,-0.610,-1.587,-4.333
-0.213,0.402,0.891,-0.793,0.732,-5.066
-0.211,0.397,0.895,-0.305,3.174,-5.371
-0.189,0.399,0.896,0.305,4.761,-4.822
-0.180,0.394,0.898,0.732,5.188,-4.333
-0.180,0.384,0.902,0.793,4.578,-3.784
-0.170,0.385,0.907,0.793,3.479,-3.113
-0.162,0.389,0.910,0.366,2.502,-2.380
-0.161,0.385,0.914,-0.122,1.343,-1.953
-0.162,0.379,0.917,-0.366,0.244,-1.648
-0.159,0.379,0.912,-0.122,-0.610,-1.343
-0.158,0.379,0.903,0.122,-0.977,-1.099
-0.156,0.372,0.896,-0.122,-0.732,-1.038
-0.161,0.362,0.893,-0.183,-0.183,-0.549
-0.163,0.359,0.887,0.305,0.366,-0.122
1.876,1.444,0.224,-2.197,163.574,367.615
2.010,1.381,0.301,0.427,107.788,320.251
2.106,1.309,0.333,4.395,78.918,271.912
2.242,1.272,0.365,7.629,72.937,228.577
2.359,1.225,0.421,7.446,76.538,181.946
2.419,1.187,0.486,6.531,77.942,131.287
2.268,1.106,0.534,9.216,70.190,76.599
2.341,1.167,0.557,-1.221,72.571,52.734
2.186,1.066,0.625,4.395,75.684,45.105
2.175,0.995,0.665,9.460,33.081,-4.028
2.063,0.941,0.648,16.174,2.136,-41.077
1.887,0.898,0.656,13.184,-18.738,-67.932
1.698,0.880,0.651,9.705,-27.344,-71.228
1.531,0.823,0.648,9.033,-31.006,-74.524
1.387,0.786,0.630,11.047,-36.621,-90.698
1.243,0.753,0.612,13.733,-39.001,-110.718
1.070,0.726,0.599,14.038,-41.565,-131.470
0.979,0.663,0.575,15.137,-47.668,-157.654
0.815,0.635,0.581,14.587,-63.477,-170.288
0.684,0.620,0.574,8.850,-72.083,-174.744
0.578,0.608,0.575,1.648,-78.186,-180.420
0.501,0.592,0.588,-4.089,-86.365,-186.707
0.415,0.599,0.599,-7.080,-95.215,-192.627
0.341,0.601,0.611,-10.315,-102.417,-199.341
0.260,0.592,0.651,-13.672,-108.215,-203.552
0.207,0.553,0.693,-16.418,-109.375,-202.148
0.154,0.557,0.713,-15.198,-104.187,-192.871
0.100,0.559,0.714,-14.587,-99.060,-183.594
0.085,0.574,0.703,-14.893,-96.680,-176.086
0.089,0.594,0.728,-15.625,-98.083,-169.617
0.057,0.601,0.736,-15.259,-104.431,-166.504
0.006,0.607,0.733,-12.329,-114.197,-165.955
-0.029,0.596,0.722,-9.277,-124.268,-163.757
-0.052,0.587,0.723,-7.996,-132.324,-158.386
-0.098,0.566,0.739,-6.714,-137.573,-151.978
-0.130,0.546,0.754,-4.211,-139.221,-144.775
-0.148,0.529,0.765,-0.549,-137.390,-136.536
-0.132,0.513,0.766,2.930,-132.751,-128.967
-0.111,0.501,0.763,5.127,-126.343,-124.084
-0.117,0.496,0.758,6.775,-119.507,-122.681
-0.151,0.500,0.749,8.057,-113.892,-122.742
-0.178,0.499,0.743,8.118,-109.436,-122.559
-0.207,0.501,0.748,7.019,-106.140,-120.483
-0.265,0.484,0.763,5.432,-103.821,-115.784
-0.321,0.464,0.771,5.798,-102.295,-108.154
-0.334,0.453,0.765,7.507,-100.342,-98.022
-0.307,0.449,0.752,8.118,-97.900,-87.524
-0.281,0.446,0.744,6.653,-95.398,-80.322
-0.263,0.439,0.746,3.174,-93.018,-76.843
-0.270,0.434,0.754,-1.526,-89.661,-76.843
-0.276,0.428,0.767,-6.470,-83.435,-78.003
-0.277,0.414,0.786,-10.864,-75.195,-79.712
-0.274,0.407,0.794,-13.367,-65.125,-81.726
-0.278,0.408,0.803,-15.259,-54.504,-83.313
-0.274,0.413,0.815,-16.785,-44.373,-85.327
-0.261,0.410,0.833,-16.907,-36.011,-85.754
-0.264,0.411,0.826,-13.306,-32.227,-93.262
-0.288,0.424,0.833,-8.606,-28.748,-81.665
-0.301,0.407,0.834,-5.493,-26.428,-72.449
-0.318,0.413,0.841,-2.625,-30.334,-71.228
-0.316,0.421,0.840,0.366,-31.982,-63.721
-0.293,0.427,0.835,1.648,-32.288,-56.519
-0.279,0.428,0.834,1.343,-33.447,-53.467
-0.265,0.433,0.837,-0.488,-33.203,-51.025
-0.251,0.425,0.845,-4.028,-30.701,-49.500
-0.263,0.416,0.867,-7.446,-27.039,-49.805
-0.273,0.423,0.886,-8.850,-22.461,-49.316
-0.276,0.429,0.907,-9.033,-18.127,-47.668
-0.275,0.431,0.921,-7.629,-15.015,-45.959
-0.282,0.427,0.929,-4.333,-14.587,-42.603
-0.285,0.427,0.927,-0.488,-16.235,-38.391
-0.283,0.425,0.914,3.052,-17.700,-32.349
-0.270,0.427,0.899,5.066,-19.531,-25.757
-0.266,0.427,0.891,5.737,-21.912,-21.545
-0.266,0.426,0.884,6.714,-23.254,-18.555
-0.263,0.425,0.881,6.287,-24.231,-15.686
-0.254,0.421,0.875,5.249,-22.339,-14.038
-0.247,0.415,0.865,3.357,-19.226,-13.062
-0.257,0.403,0.858,1.038,-16.968,-13.184
-0.264,0.390,0.856,-0.427,-15.259,-13.184
-0.255,0.384,0.855,-0.977,-13.489,-12.146
-0.249,0.388,0.861,-1.282,-11.780,-10.925
-0.257,0.391,0.876,-1.099,-10.681,-10.071
-0.257,0.387,0.888,0.183,-9.705,-8.667
-0.258,0.377,0.897,2.319,-8.484,-6.897
-0.233,0.384,0.884,5.127,-6.592,-5.249
-0.218,0.378,0.888,4.761,-4.028,-3.479
-0.209,0.357,0.905,2.808,-1.892,-2.869
-0.207,0.362,0.913,2.686,0.122,-2.625
-0.197,0.360,0.913,2.930,2.319,-2.136
-0.169,0.364,0.918,2.258,4.211,-0.977
-0.139,0.363,0.927,1.099,5.676,-0.793
-0.142,0.359,0.932,0.122,5.676,-2.258
-0.149,0.353,0.939,-0.122,4.700,-3.540
-0.149,0.349,0.942,0.732,3.418,-3.357
-0.140,0.346,0.935,1.892,2.319,-2.686
-0.139,0.337,0.929,3.540,1.038,-2.075
-0.149,0.323,0.930,4.578,-0.549,-1.221
-0.144,0.319,0.923,6.531,-1.892,0.000
-0.140,0.314,0.906,8.240,-2.625,1.282
-1.841,1.043,0.610,45.288,87.830,175.903
-1.850,1.015,0.500,33.508,89.355,213.013
-1.779,0.978,0.411,19.470,87.341,248.230
-1.645,0.893,0.319,6.470,89.355,275.574
-1.490,0.794,0.265,-7.507,102.173,286.377
-1.323,0.709,0.251,-16.785,125.977,280.457
